npsn,level,name
30204237,SMA,SMA KRISTEN YARA AIRO KASONGAN
30204253,SMK,SMKS BHAKTI MULYA SAMPIT
30204698,SMK,SMKS AL FAJAR PARENGGEAN
30204699,SMK,SMKS PARENTAS PEMANTANG
30204809,SMK,SMKS GKE MANDOMAI
30204817,SMA,SMAS DARUL MA RIFAT SAMPIT
30205115,SMA,SMAS PGRI PULANG PISAU
30205122,SMK,SMKS MUHAMMADIYAH BAHAUR
30205125,SMK,SMK NEGERI 1 PANDIH BATU
30205273,SMK,SMKS GUNAJAYA
30205287,SMA,SMAS BINA ILMU
30205332,SMA,SMAS ISLAM TERPADU AL-MADANIYAH SAMUDA
30208731,SMA,SMA PEMBANGUNAN JANGKANG BARU
30208938,SMK,SMK BEST AGRO 1
30300243,SMK,SMKS DARUSSALAM MARTAPURA
30300312,SMA,SMAS DARUL HIJRAH PUTERI MARTAPURA
30300313,SMA,SMAS ISLAM ARRIYADH
30300673,SMK,SMKS MUHAMMADIYAH PELAIHARI
30300695,SMK,SMKS DUA DESEMBER
30300702,SMA,SMAS PGRI PELAIHARI
30301494,SMA,SMAS KARTIKA V-2 BINUANG
30301781,SMA,SMAS IBNU MAS UD PUTRI
30302138,SMK,SMKS ANTASARI BARABAI
30302139,SMK,SMKS GANESYA BARABAI
30302955,SMK,SMKS TABALONG
30303307,SMA,SMAS GARUDA KOTABARU
30303621,SMK,SMKS KODECO
30304168,SMK,SMKS MAESTRO ISLAMIC SCHOOL
30304184,SMK,SMKS ARUNG SAMUDRA
30304185,SMK,SMKS SYUHADA BANJARMASIN
30304186,SMK,SMKS YPT BANJARMASIN
30304240,SMA,SMAS ISLAM SABILAL MUHTADIN
30304241,SMA,SMAS KARTIKA V-3
30304258,SMA,SMAS KRISTEN BANJARMASIN
30304264,SMK,SMKS BINA BANUA BANJARMASIN
30304265,SMK,SMKS MUHAMMADIYAH 1 BANJARMASIN
30304266,SMK,SMKS MUHAMMADIYAH 2 BANJARMASIN
30304275,SMA,SMAS PGRI 2 BANJARMASIN
30304276,SMA,SMAS PGRI 3 BANJARMASIN
30304277,SMA,SMAS PGRI 6 BANJARMASIN
30304278,SMA,SMAS PGRI 7 BANJARMASIN
30304329,SMK,SMKS ISFI BANJARMASIN
30304347,SMK,SMKS NU BANJARMASIN
30304435,SMA,SMAS PGRI 1 BANJARMASIN
30304520,SMK,SMKS MUHAMMADIYAH 3 BANJARMASIN
30304521,SMA,SMAS PGRI 4 BANJARMASIN
30304578,SMA,SMAS BETHEL BANJAR BARU
30304592,SMK,SMKS YPK BANJARBARU
30304593,SMK,SMKS TELEKOMUNIKASI SANDHY PUTRA BANJARBARU
30304595,SMA,SMAS PGRI 1 BANJARBARU
30304596,SMA,SMAS PGRI 2 BANJAR BARU
30304601,SMK,SMKS BHAKTI BANGSA BANJARBARU
30304605,SMK,SMKS SABUMI BANJARBARU
30305067,SMA,SMAS MODEL AL-KHAWARIZMI
30305068,SMA,SMAS PLUS AL-BASHARIAH
30305418,SMA,SMAS ISLAMI QARDHAN HASANA
30305419,SMA,SMAS AL - ISLAM NURUL MAAD
30305423,SMA,SMAS AL - HIDAYAH INAN
30305424,SMA,SMAS AL - QUR AN IKHWANUL MUSLIMIN PARINGIN
30305455,SMK,SMKS AN NOOR
30311507,SMA,SMAS MUJAHIDIN TJ LALAK
30311682,SMA,SMAS PGRI BARABAI
30311684,SMK,SMKS MUDA KREATIF
30311685,SMK,SMKS DARUL ISTIQAMAH
30311726,SMK,SMKS KOMPUTER MANDIRI BANJARBARU
30312212,SMK,SMKS AL MADANI TERPADU
30312217,SMA,SMAS ITP TARJUN
30312523,SMK,SMK BORNEO LESTARI
30312527,SMA,SMAS ABD KADIR
30312596,SMK,SMKS UNGGULAN HUSADA
30312601,SMK,SMKS FARMASI MANDIRI
30312602,SMA,SMAS HASBUNALLAH
30312949,SMK,SMKS ALHIDAYAH
30313385,SMK,SMKS DDI
30313816,SMK,SMKS SHALATIYAH BITIN
30314039,SMA,SMAS AL BALADUL AMIN
30314250,SMK,SMKS BANGUN BANUA
30315139,SMK,SMKS BEBUNGA ESTATE
30315140,SMK,SMKS ISLAMI AL FATTAH
30400178,SMA,SMAS MUHAMMADIYAH TANAH GROGOT
30400179,SMA,SMA PGRI 7 TANJUNG HARAPAN
30400213,SMK,SMK YPK TENGGARONG
30400227,SMK,SMK GEOLOGI PERTAMBANGAN TENGGARONG
30400228,SMK,SMK MUHAMMADIYAH LOA KULU
30400323,SMA,SMA GOTONG ROYONG KOTA BANGUN
30400461,SMA,SMAS DARMA BAKTI
30400476,SMK,SMKS SEHATI TANJUNG LAPANG
30400558,SMA,SMAS SURYA MANDALA
30400559,SMA,SMAS SARI MENTANANG
30400569,SMK,SMKS SINAR ABADI MELAK
30400570,SMK,SMKS PURNAMA 1 BARONG TONGKOK
30400571,SMK,SMKS AVE BUNGEN TANA
30400572,SMK,SMK KATOLIK 1 SANTO YOSEP 002 BARONG TONGKOK
30400578,SMA,SMA SWASTA AWANG LONG
30400775,SMK,SMKS NUSANTARA SANGATA UTARA
30400776,SMK,SMKS HIDAYATUL MUBTADIIN KONGBENG
30400778,SMK,SMKS HASANUDDIN SANGATTA SELATAN
30401056,SMK,SMKS Al Khairiyah Samarinda
30401062,SMA,SMAS Immanuel Samarinda
30401063,SMA,SMAS Katolik W. R. Soepratman
30401069,SMK,SMKS Cokroaminoto Samarinda
30401070,SMK,SMKS Istiqomah Muhammadiyah 4 Samarinda
30401073,SMK,SMKS Nuri Samarinda
30401075,SMK,SMKS Pemuda Samarinda
30401078,SMK,SMKS PGRI 5 SAMARINDA
30401085,SMK,SMKS Miftahul Ulum Samarinda
30401086,SMK,SMKS Muhammadiyah 1 Samarinda
30401087,SMK,SMKS Muhammadiyah 2 Samarinda
30401088,SMK,SMKS Muhammadiyah 3 Samarinda
30401090,SMK,SMKS YPS Samarinda
30401457,SMK,SMKS WIRAWISATA BALIKPAPAN
30401460,SMK,SMKS SYAICHONA CHOLIL
30401462,SMK,SMKS SETIA BUDI BALIKPAPAN
30401463,SMK,SMKS SABILAL MUHTADIN BALIKPAPAN
30401464,SMK,SMKS PERTIWI BALIKPAPAN
30401485,SMK,SMKS PANGERAN ANTASARI BALIKPAPAN
30401486,SMK,SMKS PANCA DHARMA BALIKPAPAN
30401493,SMA,SMAS SYAICHONA CHOLIL
30401494,SMA,SMAS SINAR PANCASILA
30401495,SMA,SMAS PJHI BALIKPAPAN
30401496,SMA,SMAS PATRA DHARMA
30401498,SMA,SMA MUHAMMADIYAH 2 AL-MUJAHIDIN
30401500,SMA,SMAS KATHOLIK ADI SUCIPTO
30401501,SMA,SMAS KARTIKA V-1
30401505,SMK,SMKS NUSANTARA BALIKPAPAN
30401511,SMK,SMKS MUHAMMADIYAH 1 BALIKPAPAN
30401512,SMK,SMKS KARTIKA V 1 BALIKPAPAN
30401513,SMK,SMKS IBNU KHALDUN BALIKPAPAN
30401515,SMK,SMKS DUTA BANGSA BALIKPAPAN
30401517,SMK,SMKS AIRLANGGA BALIKPAPAN
30401677,SMA,SMAS HANG TUAH TARAKAN
30401681,SMA,SMAS MUHAMMADIYAH TARAKAN
30401682,SMA,SMAS MULAWARMAN TARAKAN
30401696,SMA,SMAS PATRA DARMA
30401712,SMK,SMKS MARITIM INDONESIA TARAKAN
30401715,SMK,SMKS NUSANTARA TARAKAN
30401716,SMK,SMKS PAGUNTAKA TARAKAN
30401778,SMK,SMKS YP RIGOMASI BONTANG
30401779,SMK,SMKS YKPP BONTANG
30401781,SMK,SMKS PUTRA BANGSA BONTANG
30401783,SMK,SMKS MUHAMMADIYAH BONTANG
30401784,SMK,SMKS MARITIM INDONESIA
30401787,SMA,SMAS YAYASAN PENDIDIKAN VIDYA DAHANA PATRA
30401808,SMA,SMAS YKP MONAMAS BONTANG
30401809,SMA,SMAS YAYASAN PUPUK KALTIM BONTANG
30401828,SMA,SMAS ISLAM TERPADU YABIS BONTANG
30402081,SMA,SMAS ITCI PPU
30402084,SMK,SMKS PELITA GAMA PENAJAM
30402379,SMA,SMA SWASTA MAHAKAM
30402393,SMK,SMKS SURYA MANDALA SENDAWAR
30402586,SMA,SMAS AGAPE TANJUNG SELOR
30402588,SMA,SMAS BULUNGAN
30402808,SMA,SMAS K ST GABRIEL NUNUKAN
30402809,SMA,SMAS K TERPADU KERAYAN
30402817,SMA,SMA TARUNA SEBATIK UTARA
30402827,SMA,SMAS KATOLIK HENRICUS LEVEN
30402919,SMA,SMAS AL HASSAN
30402921,SMK,SMKS IT AL AQSHA BALIKPAPAN
30402922,SMK,SMKS MULAWARMAN BALIKPAPAN
30402923,SMK,SMKS TRI MITRA TELAGA SARI
30403011,SMA,SMAS SF Assisi Samarinda
30403013,SMA,SMAS Syaichona Cholil Samarinda
30403014,SMK,SMKS Cendana DDI Samarinda
30404129,SMK,SMKS Katolik 2 WR. Soepratman
30404178,SMA,SMAS Gotong Royong Samarinda
30404179,SMA,SMAS Sunodia Samarinda
30404227,SMA,SMAS MUHAMADIYAH TANJUNG REDEB
30404243,SMK,SMKS INTEGRAL HIDAYATULLAH BERAU
30404244,SMK,SMKS SEHAT PERSADA
30404264,SMA,SMAS Al - Khairiyah Samarinda
30404265,SMA,SMAS Ma arif Samarinda
30404266,SMA,SMAS Muhammadiyah 2 Samarinda
30404269,SMA,SMAS Nabil Husein Samarinda
30404270,SMA,SMAS Setia Marga Samarinda
30404271,SMK,SMKS TI Airlangga
30404274,SMK,SMKS Nabil Husein Samarinda
30404355,SMA,SMAS PGRI 13 TANJUNG REDEB
30404359,SMK,SMKS Farmasi Samarinda
30404429,SMA,SMAS BAKTI SEJAHTERA
30404455,SMK,SMKS AL KAUTSAR BENGALON
30404457,SMK,SMKS MUHAMMADIYAH SANGKULIRANG
30404461,SMA,SMAS Islam Samarinda
30404525,SMK,SMKS MAARIF NU 01 BERAU
30404529,SMK,SMKS MUHAMMADIYAH 1 SANGATTA UTARA
30404552,SMA,SMAS Widya Praja Samarinda
30404598,SMA,SMAS Tunas Kelapa Samarinda
30404604,SMK,SMKS Darussalam Samarinda
30405265,SMK,SMKS MUHAMMADIYAH LONG IKIS
30405266,SMK,SMKS DAYA TAKA
30405293,SMK,SMK TUNAS ETAM TENGGARONG SEBERANG
30405296,SMK,SMK YP 17 TENGGARONG SEBERANG
30405299,SMK,SMK MUHAMMADIYAH LOA JANAN
30405301,SMK,SMK AJI BAIDURI LOA JANAN
30405302,SMK,SMK BHAKTI LOA JANAN
30405303,SMK,SMK MUHAMMADIYAH SANGA-SANGA
30405304,SMK,SMK PRASETYA BUDI LUHUR MUARA JAWA
30405305,SMK,SMK NASIONAL MUARA JAWA
30405306,SMA,SMA HARAPAN SAMBOJA
30405307,SMA,SMA ISLAM ULUMUDDIN SAMBOJA
30405308,SMA,SMA ISLAM SANIPAH SAMBOJA
30405309,SMA,SMA AL HAYAT SAMBOJA
30405310,SMA,SMA BHINNEKA MUARA JAWA
30405317,SMA,SMA YPK TENGGARONG
30405318,SMA,SMA AL MUNAWWAROH TENGGARONG
30405322,SMA,SMA NURUL YAQIN SEBULU
30405325,SMA,SMA YPM DIPONEGORO TENGGARONG SEBERANG
30405326,SMA,SMA AL MUHAJIRIN MUARA BADAK
30405327,SMA,SMA MUHAMMADIYAH MUARA BADAK
30405329,SMA,SMA RAHMATULLAH MARANG KAYU
30405330,SMA,SMA YP 17 MUARA KAMAN
30405331,SMA,SMA MARTADIPURA MUARA KAMAN
30405335,SMA,SMA KI HAJAR DEWANTARA KEMBANG JANGGUT
30405337,SMA,SMA TUKUNG MADING TABANG
30405339,SMA,SMA MUHAMMADIYAH TENGGARONG
30405357,SMK,SMKS PGRI 2 TANAH GROGOT
30405385,SMA,SMA PGRI 25 MUARA SAMU
30405534,SMA,SMAS TUNAS KASIH
30405585,SMK,SMKS HARAPAN BHAKTI BALIKPAPAN
30405622,SMK,SMKS PERAWAT SINGA GEWEH SANGATTA SELATAN
30405683,SMK,SMKS KUTIM CEMERLANG
30405709,SMK,SMKS Plus Melati Samarinda
30405722,SMK,SMKS TI Labbaika
30405759,SMK,SMKS 17 Agustus 1945
30405765,SMK,SMK PARTI LOA KULU
30405783,SMK,SMK PESISIR SAMBOJA
30405784,SMK,SMK DUTA BANGSA SAMBOJA
30405785,SMK,SMK JAYA KENCANA KOTA BANGUN
30405786,SMK,SMK FARMASI TENGGARONG
30405787,SMK,SMK UTAMA AL-JABAL NUR SAMBOJA
30405788,SMK,SMK PURWAJAYA LOA JANAN
30405836,SMK,SMKS Kesehatan Samarinda
30405842,SMK,SMKS IT Subulussalam
30406107,SMK,SMKS Al Azhar Samarinda
30406109,SMK,SMKS TI Pratama PGRI Samarinda
30406110,SMK,SMKS Terpadu Madina Samarinda
30406263,SMK,SMKS NAHDLATUL ULAMA BALIKPAPAN
30407288,SMK,SMKS MUHAMADDIAH
30407339,SMK,SMKS KESEHATAN KALTARA TARAKAN
30407371,SMA,SMAS ISLAM BINA IMAN
30407390,SMK,SMK KETOPONG TENGGARONG
30407670,SMK,SMKS NURUL IMAN SEBATIK TIMUR
30407677,SMK,SMKS ADZKIYA
30407679,SMK,SMK SINAR PANCASILA
30407704,SMK,SMK AYODYA MARTA KENOHAN
30407724,SMK,SMKS Jamiatul Muttaqin
30407736,SMK,SMKS KERTANEGARA KUARO
30407741,SMK,SMK BENA MANDIRI LOA KULU
30407742,SMK,SMK DIPONEGORO SAMBOJA
30407767,SMK,SMKS Medika Samarinda
30407807,SMA,SMA SALIMBATU
30407809,SMK,SMK SYARIF HIDAYATULLAH MUARA BADAK
30408004,SMK,SMK MUHAMMADIYAH LONGKALI
30409868,SMK,SMK INNE DONGWHA
30409872,SMK,SMKS GALILEA
30409888,SMK,SMK SWASTA PELITA MAHAKAM
30409890,SMK,SMK DARUL FALAH TENGGARONG
30409909,SMK,SMKS Terate
30409931,SMK,SMKS BINA WISATA
40057024,SMK,SMKS MARDHATILLAH
40100309,SMA,SMAS ADVENT IMANDI
40100310,SMA,SMAS ISLAM BAITUL HIKMAH KOTAMOBAGU
40100311,SMA,SMAS KATOLIK THEODORUS KOTAMOBAGU
40100312,SMA,SMAS KRISTEN DUMOGA
40100313,SMA,SMAS KRISTEN KOTAMOBAGU
40100316,SMA,SMAS SWADHARMA WERDI AGUNG
40100327,SMK,SMKS COKROAMINOTO KOTAMOBAGU
40100344,SMK,SMKS 23 MARET KOTAMOBAGU
40100346,SMK,SMKS MUHAMADIYAH KOTAMOBAGU
40100868,SMA,SMAS PIONER TONDANO
40100886,SMK,SMKS KRISTEN KAWANGKOAN
40100889,SMA,SMAS NASIONAL KAWANGKOAN
40100894,SMA,SMAS YBP TATELI
40100901,SMA,SMAS KRISTEN TONDANO
40100902,SMA,SMAS KRISTEN TANAWANGKO
40100903,SMA,SMAS KRISTEN SONDER
40100910,SMA,SMAS ADVENT TOMPASO
40100911,SMA,SMAS D W PINELENG
40100912,SMA,SMAS KATOLIK TONDANO
40100913,SMA,SMAS KRISTEN DAMAI RERER
40100914,SMA,SMAS KRISTEN LANGOWAN
40101432,SMA,SMAS PETRA SAWANG JAUH
40101433,SMA,SMAS PGRI ENEMAWIRA
40101442,SMA,SMA LENTERA HARAPAN SANGIHE
40101443,SMA,SMAS KATOLIK TAHUNA
40101451,SMK,SMKS PERIKANAN DAN KELAUTAN TAMAKO
40101748,SMK,SMKS KRISTEN LIRUNG
40101750,SMA,SMAS ADVENT AMBIA
40101996,SMA,SMAS PGRI POIGAR
40102010,SMA,SMAS MUHAMMADIYAH RATATOTOK
40102011,SMA,SMAS KRISTEN SULUUN
40102019,SMA,SMAS ADVENT RATAHAN
40102020,SMA,SMAS KATOLIK AQUINO AMURANG
40102021,SMA,SMAS KRISTEN A.O. TUMPAAN
40102022,SMA,SMAS KRISTEN PONTAK
40102023,SMA,SMAS KRISTEN RATATOTOK
40102389,SMA,SMAS ADVENT KAIMA
40102394,SMK,SMKS PERIKANAN DAN KELAUTAN BARAMULI AIRMADIDI
40102396,SMK,SMKS KLABAT AIRMADIDI
40102397,SMK,SMKS KRISTEN SINGKANAUNG TANAH PUTIH
40102403,SMA,SMAS ADVENT TANAH PUTIH
40102404,SMA,SMAS AL KHAIRAAT KEMA
40102409,SMA,SMAS PGRI LIKUPANG
40102410,SMA,SMAS PGRI KOLONGAN
40102413,SMA,SMAS KRISTEN YOBEL KEMA
40102414,SMA,SMAS KRISTEN AIRMADIDI
40102415,SMA,SMAS KOSGORO SEREY
40102416,SMA,SMAS KOSGORO MAUMBI
40102417,SMA,SMAS KATOLIK ST F X KEMA
40102418,SMA,SMAS KATOLIK DON BOSCO LEMBEAN
40102584,SMA,SMAS BUDI UTOMO MANADO
40102585,SMA,SMAS EL SHADDAI
40102588,SMA,SMAS KARSIA MANADO
40102589,SMA,SMAS REXMUNDI
40102590,SMA,SMAS KATOLIK ST LAURENTIUS
40102591,SMA,SMAS AQUINO
40102592,SMA,SMAS KAT IGNATIUS MANADO
40102593,SMA,SMAS KORPRI MANADO
40102594,SMA,SMAS KRISTEN DIAKONIA
40102595,SMA,SMAS KRISTEN EBEN HAEZAR
40102596,SMA,SMAS ANTHONIUS MANADO
40102597,SMA,SMAS AL KHAERAT MANADO
40102608,SMA,SMAS ADVENT KLABAT
40102610,SMA,SMAS KRISTEN EL FATAH
40102611,SMA,SMAS EMMANUEL
40102612,SMA,SMAS PIM SAMRAT
40102613,SMA,SMAS PRISMA PIONEER
40102614,SMA,SMAS RAPI MANADO
40102615,SMA,SMAS SPEKTRUM MANADO
40102616,SMA,SMAS WIRAKARYA MANADO
40102617,SMA,SMAS WOLTER MONGINSIDI
40102623,SMA,SMAS PGRI 4 MANADO
40102624,SMA,SMAS PGRI 3 MANADO
40102625,SMA,SMAS KRISTEN IRENE MANADO
40102626,SMA,SMAS SYALOM
40102627,SMA,SMAS YPKM
40102628,SMA,SMAS AGAPE MANADO
40102629,SMA,SMAS ZAITUN
40102630,SMA,SMAS MUHAMMADIYAH MANADO
40102631,SMA,SMAS NASIONAL MANADO
40102633,SMA,SMAS PERTIWI MANADO
40102634,SMA,SMAS PGRI 1 MANADO
40102748,SMK,SMKS KRISTEN YPKM MANADO
40102749,SMK,SMKS MALESUNG MANADO
40102750,SMK,SMKS NUSANTARA MANADO
40102751,SMK,SMKS PARNA RAYA MANADO
40102753,SMK,SMKS PERGUNAS MANADO
40102754,SMK,SMKS PERINTIS MANADO
40102755,SMK,SMKS PGRI MANADO
40102756,SMK,SMKS PELAYARAN NIAGA PURNA BAHARI
40102759,SMK,SMKS KRISTEN GETSEMANI MANADO
40102760,SMK,SMKS KRISTEN ELFATAH MANADO
40102764,SMK,SMKS COKROAMINOTO MENADO
40102765,SMK,SMKS AL KHAIRAAT MANADO
40102766,SMK,SMKS ASSALAAM MENADO
40102767,SMK,SMKS HARAPAN GENERASI MANADO
40102769,SMK,SMKS ISLAM YAPIM MENADO
40102770,SMK,SMKS KASIH IBU
40102771,SMK,SMKS KATOLIK XAVERIUS MANADO
40103057,SMK,SMKS NUSANTARA BITUNG
40103058,SMK,SMKS MARITIM POLARIS BITUNG
40103062,SMK,SMKS TAMPOROK BITUNG
40103063,SMA,SMAS ADVENT BITUNG
40103064,SMA,SMAS EL - SADDAY BITUNG
40103065,SMA,SMAS KATOLIK DON BOSCO BITUNG
40103066,SMA,SMAS KRISTEN BITUNG
40103067,SMA,SMAS KRISTEN TOUMOUTOU GIRIAN
40103068,SMA,SMAS KRISTEN AERTEMBAGA
40103069,SMA,SMAS MUHAMMADIYAH BITUNG
40103073,SMK,SMKS GARUDA 16 BITUNG
40103169,SMA,SMAS KATOLIK KARITAS TOMOHON
40103170,SMA,SMAS KATOLIK SEMINARI KAKASKASEN TOMOHON
40103171,SMA,SMAS KOSGORO TOMOHON
40103172,SMA,SMAS KRISTEN 1 TOMOHON
40103173,SMA,SMAS KRISTEN 2 TOMOHON
40103174,SMA,SMAS LOKON ST NIKOLAUS TOMOHON
40103189,SMA,SMAS PGRI TOMOHON
40103205,SMK,SMKS KATOLIK ST FAMILIA
40103206,SMK,SMKS KRISTEN 1 TOMOHON
40103207,SMK,SMKS KRISTEN 2 TOMOHON
40103208,SMK,SMKS KRISTEN 3 TOMOHON
40103462,SMA,SMAS SWADHARMA MOPUGAD
40103477,SMK,SMKS KRISTEN SOLAGRATIA
40103482,SMK,SMKS DISCOVERI MANADO
40103485,SMA,SMAS UNKLAB AIRMADIDI
40103508,SMK,SMKS NASIONAL MOLOMPAR
40103560,SMK,SMKS KRISTEN KARYA BAHARI SALIBABU
40103573,SMK,SMKS PELITA BAHARI BITUNG
40103629,SMK,SMKS KEBANGSAAN
40103645,SMK,SMKS MUHAMMADIYAH BITUNG
40103646,SMK,SMKS WIDYAMINA BITUNG
40103647,SMA,SMAS LPM BITUNG
40103831,SMA,SMAS KRISTEN KALI
40103835,SMK,SMKS NUSANTARA TONDANO
40103836,SMK,SMKS GALAXI TANAWANGKO
40103837,SMK,SMKS REGENERASI TATELI
40103865,SMK,SMKS FARMASI YSK KOTAMOBAGU
40103910,SMK,SMKS PGRI KORENG
40103914,SMK,SMKS KARTINI PINAMORONGAN
40104572,SMK,SMKS MARANATHA MANADO
40104573,SMK,SMKS MUHAMMADYAH
40104575,SMK,SMKS PIONEER MANADO
40104882,SMK,SMKS PRISMA PIONEER
40104897,SMK,SMKS SPP GMIM TOMOHON
40104898,SMK,SMKS KRISTEN KOTAMOBAGU
40104906,SMK,SMKS SANTA URSULA WERDHI AGUNG
40105008,SMK,SMKS YADIKA MANADO
40105011,SMK,SMK PP PANCA MARGA KOTAMOBAGU
40105020,SMK,SMKS KRISTEN TOMBATU
40105029,SMK,SMKS LIKUPANG
40105031,SMK,SMKS PGRI WORI
40105164,SMK,SMKS POOPO
40105173,SMK,SMKS KAYUUWI
40200223,SMK,SMKS P KSM BANGGAI
40200628,SMK,SMKS PGRI 1 MARAWOLA
40200733,SMK,SMKS AL AMIIN WANI
40200738,SMA,SMAS YPTB KETONG
40200739,SMA,SMAS NASIONAL WANI
40200751,SMA,SMAS BALA KESELAMATAN KALAWARA
40200752,SMA,SMAS ALKHAIRAAT KALKUBULA
40200753,SMA,SMAS ALKHAIRAAT BULUBETE
40201330,SMK,SMKS GKST POSO
40201331,SMA,SMAS GKST 2 TENTENA
40201332,SMA,SMAS GKST 1 TENTENA
40201350,SMK,SMKS GKST TENTENA
40201351,SMK,SMKS TEKNIK EKLESIA TENTENA
40201632,SMK,SMKS COKROAMINOTO LUWUK
40201634,SMK,SMKS DAERAH LUWUK
40201703,SMA,SMAS KATHOLIK ST YOSEP
40201704,SMA,SMAS GKLB LUWUK
40201705,SMA,SMAS MUHAMMADIYAH LUWUK
40202026,SMK,SMKS AMIRUL MUKMININ
40202302,SMK,SMKS SWAKARYA TOLITOLI
40202304,SMK,SMKS MUHAMMADIYAH TOLITOLI
40202305,SMK,SMKS KRISTEN AL KALAM TOLITOLI
40202312,SMA,SMAS ATMAJAYA
40202612,SMK,SMKS RAHMANI BETELEME
40202645,SMA,SMAS AL-KHAIRAAT BUNGINTIMBE
40202646,SMA,SMAS AL-KHAIRAAT KOLONO
40202952,SMK,SMK ALKH PARIGI
40202953,SMK,SMK KARYA PARIGI
40203022,SMA,SMAS GPID SUMBERSARI
40203023,SMA,SMA MUHAMMADIYAH PARIGI
40203038,SMA,SMAS SARASWATI TOLAI
40203509,SMA,SMAS SWADAYA PALU
40203510,SMA,SMAS PGRI 2 PALU
40203511,SMA,SMAS PGRI 1 PALU
40203512,SMA,SMAS MUHAMMADIYAH 1 PALU
40203513,SMA,SMAS KRISTEN GPID PALU
40203514,SMA,SMAS GKST IMANUEL
40203515,SMA,SMAS BK PALU
40203518,SMA,SMAS KB MAMBORO
40203519,SMA,SMAS KARUNA DIPA
40203520,SMA,SMAS BERDIKARI PALU
40203521,SMA,SMAS AL KHAIRAAT 1 PALU
40203522,SMA,SMAS ADVENT PALU
40203601,SMK,SMKS AMALIAH PALU
40203602,SMK,SMKS SWADAYA 1 PALU
40203603,SMK,SMKS PGRI PALU
40203604,SMK,SMKS PANCASILA PALU
40203605,SMK,SMKS NURUL ISLAM TAWAELI PALU
40203615,SMK,SMKS KRISTEN BALA KESELAMATAN PALU
40203617,SMK,SMKS KELAS JAUH DI PONPES PUTRI ALKHAERAAT PALU
40203622,SMK,SMKS MANDALASILA PALU
40203624,SMK,SMKS FARMASI NUSANTARA PALU
40203625,SMK,SMKS ALKHAIRAAT PALU
40203627,SMK,SMKS SWADAYA 2 PALU
40203628,SMK,SMKS PELAYARAN MARITIM
40203630,SMK,SMKS MUHAMMADIYAH 1 PALU
40203843,SMA,SMAS YPST PORAME
40204017,SMK,SMKS DHUAFA
40204193,SMK,SMKS DARUL ULUM TOLITOLI
40204285,SMK,SMKS HANDAYANI LUWUK
40204295,SMK,SMKS AL ITTIHAD DDI SONI
40204309,SMA,SMAS AL KHAERAAT BATUI
40204331,SMK,SMKS INFORMASI KOMPUTER AMPANA
40204592,SMA,SMAS MUHAMMADIYAH POSO
40204662,SMK,SMKS LEMBO RAYA
40205171,SMK,SMK MUHAMMADIYAH PARIGI TENGAH
40205723,SMK,SMKS GKST 2 TENTENA
40206211,SMK,SMKS KRISTEN BK MARANATHA
40206266,SMK,SMKS ALKHAIRAT BAHODOPI
40206480,SMK,SMK KRISTEN BUKIT SINAI BULAGI UTARA
40206482,SMA,SMAS ALKH TONGKO
40206516,SMK,SMKS MUHAMADIYAH TERPADU TANGKIANG
40206530,SMK,SMKS SURYA LUWUK
40206533,SMK,SMKS SPP KOSGORO LUWUK
40206565,SMK,SMKS ISLAMIC CENTER PALU
40206566,SMK,SMK PP AL-KHAIRAAT POSO
40206573,SMK,SMK-SPP MUHAMMADIYAH SINEY
40206673,SMK,SMK TUNAS HARAPAN BUNOBOGU
40206760,SMK,SMKS PERTANIAN HAYATUL ISLAM
40206767,SMK,SMKS DARUSSALAM TOILI
40206771,SMK,SMKS HILAL KHAIRAAT
40209782,SMK,SMK DDI SIENDENG
40209808,SMA,SMAS CHAIRUL AMIN
40300216,SMK,SMKS PERSATUAN INDONESIA MAROS
40300217,SMK,SMKS TRIDHARMA MKGR MAROS
40300275,SMA,SMAS SANUR MONCONGLOE
40300284,SMA,SMA - IT TIGO PUTERA
40300285,SMA,SMAS PGRI MAROS
40300286,SMA,SMAS PGRI BANTIMURUNG
40300290,SMA,SMAS AL-IHSAN LEKOPANCING
40300291,SMA,SMAS DDI MAROS
40300292,SMA,SMAS MUHAMMADIYAH CAMBA
40300293,SMA,SMAS NASIONAL MAROS
40300294,SMA,SMAS NUR RAHMAH
40300296,SMK,SMKS KEBANGSAAN INDONESIA MAROS
40301032,SMK,SMKS YPKK LIMBUNG
40301039,SMK,SMKS HANDAYANI SUNGGUMINASA
40301044,SMK,SMKS GARUDAYA BONTONOMPO
40301124,SMA,SMAS HASANUDDIN
40301125,SMA,SMAS MUHAMMADIYAH SUNGGUMINASA
40301126,SMA,SMAS YAPIP MAKASSAR SUNGGUMINASA
40301552,SMA,SMAS RANGGONG DAENG ROMO
40302149,SMA,SMAS PGRI SOPPENG RIAJA
40302150,SMA,SMAS MUHAMMADIYAH TAKKALASI
40302558,SMK,SMKS DIRGANTARA ARASOE BONE
40302560,SMK,"SMKS VETERAN RI, WATAMPONE"
40302561,SMK,SMKS BARUNA JAYA WATAMPONE
40302659,SMA,SMAS AMIR ISLAM WATAMPONE
40302660,SMA,SMAS PGRI WATAMPONE
40303156,SMK,SMKS PUANG RIMAGGALATUNG SENGKANG
40303174,SMA,SMAS PRIMA SENGKANG
40303667,SMK,SMKS KARYA TEKNIK WATANSOPPENG
40303668,SMK,SMKS MUHAMMADIYAH WATANSOPPENG
