npsn,name
60301017,SMAN 2 JAYAPURA
60301039,SMAN 5 JAYAPURA
60301370,SMA NEGERI UNGGULAN DAWAI
60301590,SMAN 1 ASOLOGAIMA
60301593,SMAN BOLAKME
60301596,SMAS YPPGI WAMENA
60301625,SMA NEGERI 1 KORIDO
60301627,SMA NEGERI 3 YENGGARBUN
60301669,SMAS EL-SHADDAY JAYAPURA
60301696,SMAN 6 SKOUW JAYAPURA
60301704,SMAN 1 BIAK UTARA
60301705,SMAN 1 WARSA
60301889,SMA Advent Nabire
60301895,SMA Negeri 2 Nabire
60301902,SMA YPK Tabernakel
60301903,SMAS YPPGI NABIRE
60301990,SMAN 1 MULIA
60302056,SMAS YPK SARMI
60302181,SMA NEGERI 1 OKSIBIL
60302279,SMAN BOKONDINI
60302280,SMAN KANGGIME
60302283,SMAS YPPGI KARUBAGA
60302453,SMAN 1 PANIAI
60302457,SMA NEGERI 4 TIGI BARAT
60302458,SMAN 3 PANIAI
60302459,SMAS YPPGI ENAROTALI
60302689,SMA NEGERI 2 MANSOBEN
60302714,SMAN PLUS URUMB
60302716,SMAN 1 KIMAAM
60302718,SMAN 1 OKABA
60302885,SMAS HMM AL FALAH TIMIKA
60302889,SMAN 3 TIMIKA
60302990,SMAN 1 PIRIME
60302992,SMAN 1 MAKKI
60303065,SMAN WAREN
60303101,SMA NEGERI 3 WARIS
60303259,SMA NEGERI I ASGON
60303260,SMAN I EDERA
60303261,SMA NEGERI 1 OBAA
60303346,SMAN 1 DEKAI
60303348,SMAN ANGGRUK
60303440,SMA NEGERI 2 SKANTO
60303523,SMAS YPK IMANUEL AGUNG SAMOFA BIAK
60303589,SMAN DEMTA
60303590,SMA PERSIAPAN KEMTUK GRESI
60303657,SMAN 2 PANIAI
60303709,SMA NEGERI 4 INSUMBREI
60303710,SMA NEGERI 5 WAKRE
60303893,SMAS ADVENT SOGOKMO
60304054,SMAN 1 BALINGGA
60304064,SMAN 1 ATSY
60304201,SMAN 2 DOGIYAI
60304205,SMAN POROME
60304343,SMA NEGERI 2 TIGI
60304512,SMAN KELILA
60304692,SMAN 1 KENYAM
60304836,SMAN 2 DABRA
60304943,SMAN I CITAK MITAK
60304944,SMA YPPK ST. YOHANES PAULUS KEPI
60305268,SMAN 2 KURIMA
60400133,SMAN 1 MANOKWARI
60400136,SMAS YPK OIKUMENE MANOKWARI
60400138,SMAN 1 RANSIKI
60400139,SMAS ST PAULUS MANOKWARI
60400310,SMAS ABT
60400313,SMAS PGRI SORONG
60400314,SMAS PAPUA 1
60400346,SMAS YPK 2
60400377,SMAN 2 SORONG
60400378,SMAN 1 SORONG
60401122,SMAN 1 FAKFAK
60401124,SMAN KOKAS
60401125,SMAN 2 FAKFAK
60401366,SMA NEGERI 2 KABUPATEN SORONG
60401549,SMAS ADVENT MANOKWARI
60401551,SMAS YABT MANOKWARI
60401773,SMAS YPK TEMINAMBUAN
60401774,SMA NEGERI 1 AYAMARU
60401876,SMA NEGERI 1 RAJA AMPAT
60401877,SMA NEGERI 2 RAJA AMPAT
60401961,SMAN 1 BINTUNI
60402063,SMAS YPPGI MANOKWARI
60402064,SMAS YPK IMANUEL MANOKWARI
60402072,SMA NEGERI 1 AITINYO
60402131,SMAS YPPK ST THOMAS AQUINO
60403380,SMAN 1 KAIMANA
60403396,SMA NEGERI 5 KABUPATEN SORONG
60403403,SMA NEGERI 3 KABUPATEN SORONG
60403419,SMAS YPPK ST DON BOSCO FF
60403427,SMAN ANGGI
60403485,SMA YPK EKLESIA  KABUPATEN SORONG
60403487,SMA KEGURUAN KABUPATEN SORONG
60403488,SMAN PERSIAPAN BABO
60403526,SMAS KRISTEN SYALOM TERPADU
60403581,SMA NEGERI 7 KABUPATEN SORONG
60403596,SMAN KARAS
60403645,SMAS YPK 1
60403660,SMAN MERDEY
60403662,SMAN TOFOI
60403663,SMAS YPPK ST ARNOLDUS YANSEN
60403705,SMAS YPPKK MORIA
60403781,SMA NEGERI 3 RAJA AMPAT
60403783,SMA NEGERI 5 RAJA AMPAT
60403784,SMAN 6 RAJA AMPAT
60403786,SMA NEGERI 8 RAJA AMPAT
60403787,SMA NEGERI 9 RAJA AMPAT
60403921,SMA NEGERI 1 AIFAT
60404175,SMAN NEGRI 1 SAUSAPOR
60702927,SMA NEGERI 1 TAMBANG ULANG
60724575,SMAN 4 BAGAN SINEMBAH
60724601,SMAN 7 HALMAHERA UTARA
60724613,SMAS BPD TOBELO SELATAN
60724663,SMAS ISLAM AL AZHAR 6
60724705,SMAN AMPERA WERMAKTIAN
60724722,SMASI NURUL HIDAYAH
60725084,SMAS IT AL-MAIDAH
60725087,SMAN WAEMALA
60725233,SMAN 1 PSEKSU
60725397,SMA DARUS SALAM
60726122,SMAN 2 KASUI
60726124,SMAN 2 BLAMBANGAN UMPU
60726151,SMAN 1 DARUL FALAH
60726183,SMAS TERPADU NURUSSA ADAH
60726236,SMAN 1 TANA RIGHU
60726437,SMA NEGERI 2 ALAFAN
60726439,SMA NEGERI 2 TELUK DALAM
60726464,SMAN 1 NAPANO KUSAMBI
60726472,SMAS AL ARIFIN
60726481,SMAN 3 LANGGAM
60726577,SMAN 1 WAWONII TENGGARA
60726578,SMAN 1 ASINUA
60726630,SMAN 1 UMBU RATU NGGAY BARAT
60726667,SMAS TERPADU AL-FIYYAH
60726859,SMAN 2 TANJUNG
60728431,SMAN 2 BONEHAU
60728843,SMAS ARDANIAH
60728989,SMAS METHODIST 12
60728995,SMAS BRIGJEND KATAMSO II
60729084,SMA NEGERI 7 GORONTALO UTARA
60729099,SMA LIMA NEGERI
60730081,SMAS LABUANDIRI
60730083,SMAN 1 SANGIA WAMBULU
60730086,SMAN 3 LAKUDO
60730202,SMAN 1 MAROBO
60730392,SMA NEGERI 1 GEMEH
69725552,SMAN 2 KATON
69725564,SMAS IT ASY SYAFIIYYAH
69725644,SMAS ISLAM ISLAHUL UMMAH
69725902,SMAS YPST TAMPUMIA
69725903,SMAN 1 LOGAS TANAH DARAT
69725917,SMAS PGRI SINDANGSONO
69725921,SMAS NUSA TIMOR KIUONI
69725923,SMAS MAARIF 1 PAMEKASAN
69725963,SMA NEGERI SIWALALAT
69725967,SMAS MIFTAHUL HASANAIN
69726036,SMAS BUDI LUHUR KEMBANG MERTHA
69726037,SMAN 2 DUMOGA
69726042,SMA NEGERI 3 WAINGAPU
69726043,SMA AL-IJTIHAD AMBOLOLI
69726058,SMAN 2 SATAR MESE LANGKE MAJOK
69726059,SMAN 3 SATAR MESE
69727090,SMA NEGERI 3 PENGABUAN
69727247,SMAS KATOLIK STELLAMARIS
69727470,SMAN MANAMAS
69727664,SMAN 1 BALINGGI
69727960,SMAS NURMILAD BOARDING SCHOOL
69728420,SMAN INSANA TENGAH
69728424,SMAN BIKOMI UTARA (PERSIAPAN)
69728485,SMAN 1 BULAGI SELATAN
69728512,SMA PGRI  KABUPATEN SORONG
69728683,SMAS IT AN-NAS 2 CENRANA MAROS
69728685,SMAS IT DARUL ISTIQAMAH
69728705,SMAN 1 LOLAK
69728727,SMAN OKI BARU
69728728,SMAN WAEKATIN
69733775,SMAS INDONESIA MEMBANGUN TARUNA MARELAN
69733918,SMAS SATU NUSA
69733944,SMAN 1 LEMBOR
69733989,SMAN 1 LIAE
69733990,SMAN 1 SABU TENGAH
69733991,SMAN 1 HAWU MEHARA
69733993,SMAN 2 LAKUDO
69733994,SMAN 2 LASALIMU SELATAN
69734147,SMAN 1 LELAK
69734187,SMA SWASTA KEJAYAAN INDONESIA
69734190,SMA NEGERI 2 SIOTAPINA
69734348,SMAN 1 TELUKJAMBE BARAT
69734349,SMAS AT TAUBAH
69734401,SMA NEGERI PULAU ENDE
69734439,SMAS DARUL HIDAYAH
69752156,SMAS ISLAM RAUDLATUL KHAIR
69752273,SMAS TIMPOLMAS
69753041,SMAN 9 KAUR
69753172,SMAS ISLAM AL-ALY
69753734,SMAS FATHUL MAARIF
69753909,SMAN 29 GARUT
69753914,SMAS DARUT TAUHID
69753943,SMAS ISLAM TERPADU AL HAROMAIN
69754111,SMAS ST. IGNASIUS MEDAN
69754213,SMAN 1 AMUNTAI UTARA
69754592,SMAS ISLAM NURUL HUDA
69754593,SMAS NURUL IMAN
69754597,SMAS NURUL HASYIMI
69754598,SMAS NURUL HASAN
69755339,SMAS AL HAMIDY
69755340,SMAS ASSUBHAN
69755543,SMAS PLUS PERSIS PAMEUNGPEUK
69755772,SMAS ISLAM BINA INSANI LANGKO
69755783,SMAS BAHRUL MAGHFIROH
69756206,SMAS IHYA ULUMUDDIN
69756576,SMAN 3 PUJUD
69756578,SMA KATHOLIK SANCTISSIMA TRINITAS
69756871,SMAS MUHAMMADIYAH RITE
69756891,SMAS ISLAM NURUR RIYADLAH
69757268,SMAS DARUSY SYAFAAH
69757344,SMAS HAYATUL ISLAM
69757486,SMAN 1 PERMATA KECUBUNG
69757497,SMAS AL KAUTSAR
69758123,SMAS AL FALAH
69758128,SMAN 2 PUNDUH PEDADA
69758236,SMAN 1 BIAK TIMUR
69758396,SMAN 8 KOTA SERANG
69758428,SMAS RAUDLATUL AMIEN
69758976,SMAN 1 BOLANGITANG TIMUR
69758996,SMAS ISLAM ULUN NUHA
69759003,SMAS AL HAYYAN
69759012,SMA NEGERI 1 SUNGAI BABUAT
69759050,SMAS GIRI NATHA KARANGASEM
69759070,SMAN 2 NARMADA
69759073,SMAS BIDAYATUL FAIZIN CIKAJANG
69759084,SMAN 4 PUJUD
69759137,SMAS BAHRUL ULUM MAMBAIYYAH
69759182,SMAS PAHAWANG
69759206,SMAS DHARMA PUTRA ADVENT
69759212,SMAN MAUTA
69759213,SMAN AWAALAH
69759245,SMAS KATOLIK BINTANG LAUT KOTA TERNATE
69759256,SMAS AL FATHIYAH KWANGPATI
69760562,SMAN 18 BEKASI
69760565,SMAS ISLAM KHALIFATULLAH
69760655,SMAS DHARMA AYU
69760660,SMAS LPMD KOKAPOI
69760679,SMAS PLUS NURUL IMAN
69760689,SMAN SATU ATAP TEJAKULA
69760844,SMA NEGERI 12 BOMBANA
69760847,SMAN 1 MILA
69760850,SMAN 4 POLEWALI
69760884,SMAS AL ANWARI
69761899,SMAS BOARDING SCHOOL PUTRA HARAPAN PURWOKERTO
69761901,SMAS EL-MADANI RAWALO
69761936,SMAS NOUN
69761964,SMAN 3 SINGINGI HILIR
69762589,SMAN MATARU
69762592,SMAN WOLWAL
69762621,SMAS UNGGULAN NURUL FATA
69762635,SMAS AL MUNAWWIR
69762670,SMAN 2 PALLANGGA
69762700,SMAN LANDIKMA
69762710,SMAN 5 SENTRA PENDIDIKAN
69762748,SMAN 3 WERA
69762786,SMAN 10 KENDARI
69762788,SMAN 3 TARUTUNG
69763271,SMAS PLUS DARMA SISWA
69763282,SMAN 2 MADAPANGGA
69764514,SMA SWASTA POLEANG TENGGARA
69765018,SMAN 1 TATAPAAN
69765041,SMA NEGERI 1 BARITO TUHUP RAYA
69765058,SMAS IT AS SHOF
69766968,SMA HIDAYATULLAH PAREPARE
69768157,SMAN 3 LAMBA LEDA
69768158,SMAN 4 LAMBA LEDA
69768159,SMAN 5 POCO RANAKA
69768160,SMAN 6 POCO RANAKA
69768162,SMAN 5 ELAR
69768187,SMAN 1 BONGAS
69768249,SMAN 1 RHEE
69769620,SMAN 1 PADAIDO
69770323,SMA LABSCHOOL UNTAD
69770333,SMAN 2 SERAM UTARA
69771356,SMAN MAIWAL
69772269,SMAN 6 PINGGIR
69772524,SMAN TIAKUR
69772601,SMAN 1 BUNGKU PESISIR
69772612,SMAS AL MUSTHAPA
69773521,SMAN 3 BUNTA
69773523,SMAN 1 TANOH ALAS
69773538,SMAS SAADHATUT DHARAIN
69773543,SMAS ISLAM DARUL ULUM
69773552,SMA SWASTA NURUL HUDA AL AZIZIYYAH
69774554,SMAS GLOBAL PERSADA MANDIRI
69774623,SMAS ADVENT PEKANBARU
69774666,SMAN 5 SALAHUTU
69774668,SMAN 4 SAPARUA
69774669,SMAN 5 SAPARUA
69774670,SMAN 4 PULAU HARUKU
69774695,SMA NEGERI 1 PABERIWAI
69774696,SMA NEGERI 1 WULLA WAIJELU
69774697,SMA NEGERI 1 NGGAHA ORI ANGU
69774764,SMAN 19 TAKENGON
69774784,SMAS ISLAM NURUL JADID
69774790,SMAN 2 LAMBANDIA
69774800,SMAS AT TAUFIQIYAH
69774816,SMAN 1 PARMAKSIAN
69774820,SMAN 1 TIGA DIHAJI
69774826,SMAS Plus Melati
69774834,SMAS Man Ana
69774849,SMAN PUREMAN
69775289,SMAN 2 KUWUS
69775304,SMAN 3 TULANG BAWANG TENGAH
69775313,SMAN 2 MORI ATAS
69775582,SMAS IT ASSOHWAH TOILI
69775683,SMAS IT AR RAIHAN
69775720,SMAS UNGGULAN PONDOK MODERN SELAMAT
69775747,SMA NEGERI 3 SIMEULUE TENGAH
69775748,SMA NEGERI 2 TEUPAH SELATAN
69775756,SMAS NURUL HIDAYAH 2
69775757,SMAS DARUR ROSYAD
69786206,SMAS DARUL AKHLAQ
69786248,SMAN 1 WEDUNG
69786255,SMAS DARUS SUADA AL AHAD
69786290,SMAS LGBP SINDANGKERTA
69799871,SMA ISLAM ASSIROJ
69799885,SMA BINA SPORA MANDIRI
69812058,SMA NAHDATUL ULAMA
69815435,SMA ISLAM NURUL HIDAYAH
69815478,SMAS AL - HIDAYAH
69816265,SMAS ISLAM SUNAN GIRI
69816348,SMA KATOLIK LIA STEPHANIE
69820644,SMAS AZ - ZAIN
69820645,SMAS ULUL MAQAM
69822493,SMA Muhammadiyah Karang Intan
69822707,SMAS KARYA PRAJA
69822708,SMAN 2 SUNGAI LALA
69822721,SMAN SUNGKAI BARAT
69822724,SMAS BINA SETIA SEKILAP
69822733,SMA NEGERI 2 PANDIH BATU
69822745,SMAS  KATOLIK ST. FRANSISKUS DE SALLES KOKLEH
69822746,SMA NEGERI BULAGI UTARA
69822752,SMAS ALKHAIRAAT ULUBONGKA
69822766,SMAN 3 KULISUSU
69822771,SMAN 3 Leihitu
69822772,SMAN 3 Telutih
69822773,SMAN 4 Salahutu
69822774,SMAN 5 AMAHAI
69822775,SMAN 6 KAIRATU
69822781,SMAS ISLAM BANI HASYIM
69822786,SMA NEGERI 1 AMFOANG TENGAH
69822794,SMAS  2 YAPIS ARSO X
69822795,SMAS YPPGI TIOM
69822805,SMAN 4 PANIAI
69822815,SMAN 8 HALMAHERA UTARA
69822830,SMAN MATAKALI
69822832,SMAS AL - AFLAH
69825139,SMA NAHDHOTUL ISLAM SRI TIGA
69827645,SMA NEGERI 9 GORONTALO UTARA
69830206,SMA Terpadu Pondok Pesantren Nurul Huda
69830443,SMA SWASTA DARUL IHSAN
69830707,SMAS ISLAM BABUS SALAM
69831556,SMAN 1 LEMBAH BAWANG
69831997,SMA SWASTA RAUDHATUL FUQARA PAYA BAKONG
69849077,SMAN 2 MENDO BARAT
69851416,SMA ALKHAIRAAT WAYAUA
69851432,SMA NEGERI 5 TANAH SIANG
69851868,SMA NEGERI 3 LAWE SIGALA GALA
69853504,SMA NURUL HASAN SEKELY
69853535,SMA ISLAM NURUS SHOBAH
69855651,SMAS NURUL ANWAR
69855672,SMA ISLAM AL FATH
69856218,SMA PESONA DANAU LINDUNG
69859741,SMAS ISLAM AL - MUDHHARIYAH
69859742,SMAS MIFTAHUL ULUM AL-BAIDOWI
69859773,SMAS ISLAM BUSTANUS SHIBYAN
69861087,SMA YPK TIMIKA
69861166,SMA Negeri Ilu
69865667,SMA Islam Darussalam Pannyangkalang
69867919,SMA PERSIAPAN LOULEAN
69867920,SMA PERSIAPAN WATUBELA
69867930,SMA NEGERI 3 KANDIS
69867934,SMA NEGERI 5 TUALANG
69867954,SMAS ISLAM AL - FALAH
69870671,SMA SEMINARI ST. YOH BERKHMANS
69870673,SMAS RAUDLATUT THULLAB
69873971,SMA SABILUL MUTTAQIEN
69877329,SMA Negeri Pido
69878236,SMA IT INSAN UTAMA
69878867,SMA NEGERI 4 TUALANG
69879001,SMA PEDULI BANGSA WOOI
69879772,SMA TUNAS MUDA KAWASI
69880251,SMA NEGERI 10 GORONTALO UTARA
69880252,SMA NURUL HASAN
69880740,SMAS ARASTAMAR NGABANG
69883261,SMA ISLAM UMMU QURO
69883571,SMA KRISTEN PANDHEGA JAYA
69883603,SMA NEGERI 1 ONOLALU
69883628,SMA NEGERI 2 SIDUAORI
69886265,SMA NEGERI WAEPANDAN
69888461,SMAS NURUL JANNAH
69888687,SMA AL-BAITUL ATIIQ
69888818,SMAN 2 KEC. PANGKALAN KOTO BARU
69888990,SMA NEGERI IO KUFEU
69889073,SMAN Kabola
69889074,SMAN Pulau Pura
69889078,SMA NEGERI 2 LIRUNG
69893468,SMA ADVENT UREI FAISEI WAROPEN
69896231,SMA AL KAROMAH AIDARUSY
69896554,SMA Kristen Tunas Gloria
69896723,SMAN 2 TERIAK
69896979,SMA NEGERI 1 LEUSER
69897198,SMA IT IMAM SYAFII 2
69899235,SMA NEGERI  18 MALUKU BARAT DAYA
69899238,SMA NEGERI 2 GOMO
69899492,SMA NEGERI 1 FEF
69899606,SMA ISLAM SWASTA MIFTAHUL ILMI
69899648,SMA NEGERI 1 KAHAUNGU ETI
69899732,SMAN 1 WADAGA
69899790,SMA TAUFIQUR RAHMAN
69899811,SMA Swasta Amal Mas II Sumatera Utara
