"npsn","naungan","npyp","link"
"69965480","Yayasan Khazanah Kebajikan","AF2756","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=89628153-8D69-4D4E-AD8B-60450D67FEFA"
"69965486","YAYASAN ISTANA MULIA","AW8253","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=9FFBCA92-CC97-4A9E-8D17-09F75DEC1474"
"69965487","Yayasan WAKAF AS-SYIROJIYAH","AI6722","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=24112168-1A71-4E8A-8DF5-70724086718B"
"69965545","Yayasan ROUDLOTUN ADZ- DZIKRI","AC2263","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=4D290653-FCC3-41F3-ACC2-EEC9CB425449"
"69965584","YAYASAN CITRA BERKAT","AA0547","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=4AA4E80A-92D3-11E3-B7D6-6F5458F5688B"
"69965589","YAYASAN DHARMA WANITA KABUPATEN MALANG","AB2502","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=172B2D1D-4B66-4620-8385-47BBDC8F84A8"
"69965592","YAYASAN PENDIDIKAN ISLAM MIFTAHUL ULUM KAMPUNGBARU","AX3597","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=5830EC31-4A2B-4A72-AD25-F7F37476C921"
"69965593","Yayasan Badridduja","AL7964","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=DCBFEAC2-6AA7-11E3-8AD7-4B4277798DFA"
"69965701","Yayasan Pendidikan Islam Abu Bakar","AN0741","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=02833752-4FEA-4105-8985-B42ADED0347A"
"69965720","Yayasan SMP GARUDA","AC9842","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=0048C0CF-E5E0-45F1-8A3B-DF588F14AF63"
"69965736","Lainnya","-",""
"69965766","Yayasan Cemerlang Anak Mentari Indonesia","AN7879","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=E170C342-9AF3-11E5-8D0C-0B885FBF8945"
"69965787","Yayasan GERAKAN KEPEDULIAN ANCOP","AL0698","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=808A1D56-756A-419B-AD52-9C4734B44B2B"
"69965798","Yayasan PENDIDIKAN PONDOK PESANTREN NURUL HUDA","AL8098","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=149E166C-407D-4D76-8A4C-B720A491DD56"
"69965799","YAYASAN ISLAM DAUD KHOLIFATULLOH","AO0673","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=F771CC46-CD5E-4068-8299-128B50E161AB"
"69965804","Yayasan LEMBAGA PENDIDIKAN AL-HIDAYAH","AJ1122","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=272676A6-8833-4A73-A402-7DD5559D153C"
"69965818","YAYASAN PONDOK PESANTREN HASAN JUFRI","AK0878","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=4B763740-6AA2-44F9-892D-D9BB39364470"
"69965840","YAYASAN PONDOK PESANTREN AL-MARDLIYAH NGANJUK","AK1649","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=8FC74245-E238-493D-8FE0-225B7F127BB2"
"69965929","Yayasan Bakti","AC1016","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=25A8E352-5030-11E3-9668-23A445BB1060"
"69965946","","",""
"69965958","Yayasan AL FALAH","AM9545","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=02BA5D41-DF71-4637-B0F9-50EFCB394057"
"69965976","YAYASAN ISLAM AL-BAIHAQY","AB4539","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=1039748F-6691-4B15-B9B7-3950A14FEAD5"
"69966086","Yayasan YPI Manbaul Ulum Kebomas","AE2499","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=F8184160-2911-417D-867C-4C2184DC7867"
"69966087","YAYASAN AL MUNAWWAR","AB0500","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=48881CAD-49AD-4534-ADFD-C9D1DA0AACA4"
"69966093","YAYASAN PENDIDIKAN DAN SOSIAL ASY-SYADZILI","AI6104","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=EEEED0AA-81D9-4261-9EFC-426A5215D8FF"
"69966097","Yayasan KHOLILURROHMAN","AB4579","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=FAD69EF2-1D28-4D58-9975-A5CE045D0339"
"69966104","Yayasan KOKER NIKO BEEKER","AA0199","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=5D691770-321B-497C-9040-5FA63B087756"
"69966114","Yayasan PONPES MIFTAHUT THOLIBIN","AN2137","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=979FC7A2-7DCE-451A-9139-4CB43A979E62"
"69966115","Yayasan ANNAWAWIYAH","AB4527","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=F0AD2050-2166-4FE9-A541-DAD2D583B7D2"
"69966217","Yayasan SKSIC Cilacap","AG6886","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=1A248C1E-C0E4-4411-8D3F-2F259A16B306"
"69966296","Yayasan ASMA","AG0790","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=A7C249EE-34AC-11E4-A7A3-531E1A3371FF"
"69966438","yayasan kerta cendekia","AI5098","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=10B2FE2D-68BD-4CEA-BCCF-0787963E6ACE"
"69966468","Yayasan Shalahuddin Al-Ayyuby","AC2083","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=69E2F33A-6F08-11E4-80B5-53B1ECE435F8"
"69966498","YAYASAN PENDIDIKAN HARAPAN LOBU RAPPA","AH2176","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=6690B467-CF2B-4987-A361-02C2A0051D82"
"69966532","Yayasan Darul Fikri","AM5842","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=AAAD8AC7-403B-48BB-B3E2-46C8C4E60833"
"69966544","Yayasan Baitul Atiq Al-Rahbiniyah","AB4543","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=554507A6-5645-11E3-955E-E7B3B2E072D1"
"69966571","Yayasan LEMBAGA PENDIDIKAN MA'ARIF NU PCNU KABUPATEN MALANG","AH0096","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=0C91BB1D-74AC-4B61-B954-2C96BB272AA0"
"69966589","","",""
"69966602","Yayasan BAABUL KAMIL","AL2642","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=F32D5672-7D58-4467-A1E7-A171B639E50E"
"69966639","YAYASAN AL HIKMAH DARUSSALAM KOKOP","AK2954","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=150D0CB2-3E3C-11E4-9093-F3C4F0FEAD81"
"69966669","","",""
"69966677","YAYASAN SIROJUL ULUM SUMBERJAYA","AY3781","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=E68F0B28-3E2F-4818-BBB7-166F91F40071"
"69966680","Yayasan Bustanut Tahrir","AN2172","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=B16E019A-F712-4B2D-9E98-BB223601733B"
"69966693","YAYASAN NURUL HUDA","AL7817","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=EC7AD03C-59B1-11E3-974A-4B0D0803FA87"
"69966695","","-",""
"69966704","Yayasan Hidayatul Insani Abadi","AX3237","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=D77EF937-FCB6-40F1-90BD-191B28B2C0F4"
"69966741","Yayasan SABILUL ULUM DINIYAH ISLAMIYAH","AL9482","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=72B44DD6-E19B-4BDF-B53D-2EFFEA717663"
"69966762","YAYASAN DAARUL ISTIQOMAH AIR GEGAS","AX8564","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=A0F966C4-36FA-4D4A-BD66-5E96DF7BC84F"
"69966871","Yayasan Al Haramain","AH0774","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=D57C73C6-75FA-11E3-8642-639E604CB1EB"
"69966875","Yayasan Tarbiyatud Diniyah","AB4029","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=422295AD-E2DD-48F7-BD84-2E3AA5E5D8D2"
"69966887","Yayasan Riyadlatul Falahin","AO2713","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=093556DD-B4F5-4D87-B868-6CA9ED437C91"
"69966912","Yayasan Islamic Center Ar-Rahmah Tukum Tekung Lumajang","AI6287","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=376366F8-3BAE-11E3-860B-7F9540A24D69"
"69966915","Yayasan Berkah Ommah Buya","AA5394","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=5BA23F38-0ADE-419D-BDB1-862AC8A24294"
"69966937","YAYASAN DARUSSA'ADAH AL-ISLAMY","AB2487","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=08533826-175F-4837-BDB2-D4315FF1FDE8"
"69966961","YAYASAN PESANTREN ISLAM ISTAWA CIPARAY BANDUNG","AI0982","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=4ECBF6FA-AB71-4B65-B1D1-57DEB2E202A6"
"69966984","Yayasan Harapan Bangsa","AJ5792","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=B2851866-88A9-11E3-AE64-135660942DF8"
"69967026","Yayasan MADAARIKUL ULUM","AD4358","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=2D17EE82-587B-11E3-A5AE-13B9465FAFBA"
"69967029","YAYASAN PONDOK PESANTREN DARUSSALAM BLOKAGUNG DUA","AX0914","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=27905AC6-7A07-4FDE-BD13-D2C2E167120B"
"69967030","","",""
"69967032","Yayasan Ibnu Ahmad Masduki","AK2996","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=7CBF45EE-3EF7-11E4-8B1C-7FBFF9FE91C2"
"69967066","YAYASAN IBNU ABBAS","AD2351","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=0AA07139-63F1-49F8-B002-B260A54D6795"
"69967085","YAYASAN GEMA PUTRA CENDEKIA","AW8788","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=B37C0C76-A8E2-4D4A-A259-C70430F9C6B6"
"69967165","Yayasan  Budi Luhur Batam","AG2671","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=7A9684F5-C470-42E5-B54E-78169BD253AA"
"69967190","Yayasan Pendidikan dan Olahraga AIR","AM6060","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=5FD85154-FA49-41B0-92B3-85A3393EB6C2"
"69967257","Yayasan UNGGUL PUTRA BANGSA","AE9177","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=CFA83F52-283E-4C1B-9AAE-59D2B88553C0"
"69967270","","-",""
"69967295","Yayasan CAHAYA MULIA MANDIRI","AB2551","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=502D0842-D2B1-4A8E-BF09-348412A5B301"
"69967323","Yayasan Nurur Rahmah","AI6246","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=72A2D729-E0F5-4B3F-8B65-0D8606223E97"
"69967340","Yayasan AGAPE EN KRISTO","AC2404","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=F573AC24-E39D-48CF-B8B4-5103B03ACA64"
"69967355","YAYASAN ANTONIUS PADUA PAPUA","AX1895","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=2A0A5743-66EE-4046-A941-8735812AAD90"
"69967365","YAYASAN PENDIDIKAN DAN SOSIAL NORWAGA","AG9784","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=4FF4271E-474B-4ECD-8B4B-C9A9F39CF4EF"
"69967442","","-",""
"69967447","Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Lampung","AC1969","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=1DEE7027-E7D0-4286-8020-A34076A218E4"
"69967452","YAYASAN PONDOK PESANTREN HIDAYATUT THULLAB SENDANG AGUNG MATARAM","AF3087","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=B928F07A-FD31-40CE-BDD0-45B6AF16BB52"
"69967458","Yayasan Mutiara Harapan Bangsa","AJ5182","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=F894C6D5-7250-4656-AAD0-765368E045C9"
"69967466","Yayasan Pondok Pesantren Al Karimi","AG9043","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=F0BE99FA-E635-4BFB-9EF2-259BA9D6FE85"
"69967491","","-",""
"69967549","Yayasan DARUN NUR ARRUMI CABANG KALIMANTAN TENGAH","AF4545","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=F92ADBDA-751A-11E4-A123-83EE33C15FA8"
"69967607","Yayasan Amal Sahabat","AG8501","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=6446CFB4-7148-4385-B1A3-0952B00D73E8"
"69967609","YAYASAN FASIHUL LISAN","AK0102","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=2AF92BDB-F31E-4BDD-8F7D-90DA927F7264"
"69967631","Yayasan DARUL FATWA","AN2121","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=FCB78E16-6D5A-4B27-935F-59A6D45383E3"
"69967633","Yayasan Perguruan Islam Ponpes Walisongo","AK6508","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=DABCD0EC-3A67-11E4-B93C-B399E7027360"
"69967634","Yayasan Pendidikan Katolik BETLEHEM","AB6279","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=0A4C341A-3050-46BF-BD43-B6985AEA0831"
"69967673","YAYASAN DARUSSHOLIHIN PULUNG KENCANA","AX0596","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=495330C8-45BE-4CFD-99B0-12DE6BEBFA4A"
"69967704","Yayasan NURUL WALIDAIN T.H","AJ6249","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=97FF13AB-A083-4122-BF8A-4005D8523BF0"
"69967709","YAYASAN PONDOK PESANTREN JATI AGUNG AL-QODIRY","AO0405","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=1987CA14-469B-11E3-BE10-9BF78EA20727"
"69967736","Yayasan Perwakilan YPLP PGRI Kabupaten Kotawaringin Timur","AC2700","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=7C30D9DC-8FDC-11E3-8466-43B2AD21AF84"
"69967740","YAYASAN SOSIAL PENDIDIKAN ZIYADATUL HIMMAH SASAR KAPEDI BLUTO SUMENEP","AX1807","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=C869B797-B9C1-4DA3-A20F-148C16F7F631"
"69967747","","",""
"69967938","Yayasan Insan Mandiri Alkhairi","AG1343","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=2B4B8F1B-D1E4-4B8A-98A3-033A568A879F"
"69967945","Yayasan Al-Marshufie","AE6182","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=06EC0672-6DED-4914-986A-1E0D0094AD83"
"69968020","Yayasan AbdiNusa Parahyangan","AD6643","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=D8D0FC5C-E11A-490E-B08F-1A1752523028"
"69968045","Yayasan AMIR ASH-SHIDDIIQI","AO2543","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=7B46395C-6798-11E3-A2AA-5B5C16CF9346"
"69968132","Yayasan Nurun Iman Al Islam","AX2520","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=7F9EAF97-0ED7-4137-92B0-D9B88ED3D491"
"69968145","Yayasan DARUL QUR'AN BNS","AF3177","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=AB014DDD-1719-4942-8E5D-0A4C95C12641"
"69968154","Yayasan BINA MANDIRI","AF0484","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=4809887A-4320-4E76-B0C0-469328C718F1"
"69968185","YAYASAN DAARUL MUTTAQIN GAYAU SAKTI","AX1652","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=1FF3B148-AF13-42EF-A496-285777B15179"
"69968203","YAYASAN FATHIMAH AZ ZAHROH MALANG","AB5158","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=8C715590-9824-11E5-8BE1-E3D78F618740"
"69968234","Yayasan Badan Pelaksana Penyelenggara Pendidikan Ma'arif NU","AD9918","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=FD919276-ED0F-43B5-A0D9-64E132128E5E"
"69968256","Yayasan Peduli Pendidikan Anak Negeri","AK5314","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=95821E4C-96C1-4B78-9D76-7925F2E66023"
"69968272","YAYASAN PENDIDIKAN ISLAM DA'WATUL KHOIR","AE4245","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=5FD57E51-68D0-4523-9B24-5F7C9A5F1182"
"69968321","Yayasan Pengembangan Kreativitas","AH9931","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=5A52F530-AB5A-11E4-A503-7BE801C9673B"
"69968325","Yayasan Kun Karima","AC9612","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=A3ABAB70-981A-43CC-A04A-24B1D4B254DF"
"69968330","","",""
"69968414","Yayasan ARRAS CAKRABUANA","AI1101","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=16C5850B-BF88-4BE1-978B-8FAF3BF464AA"
"69968451","Yayasan Pendidikan Aditra Nusantara Tobelo","AG0967","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=C81EF47A-A08C-4710-9B5C-D481E571D7D7"
"69968461","Yayasan RADJA BARITA NUSANTARA","AM7681","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=C5BF0DAD-C4F0-42E1-A705-A27534C2EE0A"
"69968508","Yayasan Pendidikan Pelita Harapan Tangerang","AL0628","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=46630BC6-31A4-43D2-8114-02D23EF29C11"
"69968602","Yayasan Hamuna","AB2600","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=5348DAA9-5951-4C64-9272-9D2E121A93EE"
"69968603","Yayasan Citra Indonesia Unggul","AN1499","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=7FA1187C-C82C-4AF0-A73F-513FDF308857"
"69968633","Yayasan Islam AL-Kahfi","AJ5410","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=5407F7A5-B698-4D77-9DFB-4F14E6E888DE"
"69968640","Yayasan Az-Zarkasyih","AI0899","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=45B2D7B7-4BD6-4E3F-9E72-CFE4CA492589"
"69968697","YAYASAN BAITUL QUR'AN LINGGA","AX1214","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=5C92E3B3-3A21-4C8B-B448-99CA42B47F90"
"69968722","YAYASAN MUHAJIRIN CIKUPA","AL0601","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=72559724-9098-11E3-A001-87B5B157CE7C"
"69968724","Yayasan Cipta Karsa Maumere","AO4417","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=7897BADD-661E-479D-9AD3-0924B428BD08"
"69968748","Yayasan BAKTI SUGIARTI HIDAYAT","AI2142","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=806BF5C6-0CCA-48AA-A364-2E81B7F8455B"
"69968753","YAYASAN HIDAYATUL PURQON","AX5480","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=77BB7DA7-A25F-43FF-90B0-FF5E9F199F0B"
"69968757","Yayasan Yapesli Papua Indonesia","AL0079","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=D1543D43-E1D4-48A2-B0AF-A2235BC61963"
"69968864","YAYASAN SULUK INSAN KAMIL TARTILA","AX0063","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=82A8A488-BE22-49EE-ADFD-2534B48BEA6D"
"69968865","","-",""
"69968899","Yayasan WAKAF ISLAM DIPONEGORO","AL5980","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=362FA152-6F7A-11E3-A1AF-1BB9AB6D5B31"
"69968912","Yayasan 'YAYASAN PENDIDIKAN DINIYYAH PUTRI LAMPUNG'","AF3505","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=422BA650-B08D-11E3-9F8E-43B8F30AF524"
"69968913","Yayasan Darussalam","AF3451","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=AA721168-7004-44D3-982C-C438167583C3"
"69968924","","-",""
"69968942","Yayasan Perwakilan YPLP PGRI Provinsi Jawa Barat","AA1655","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=0E1FBCF2-734F-46F3-9C16-1E051AD9E91E"
"69968945","Yayasan CINTA KASIH IMANDI","AC4102","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=939EA5D0-AC25-11E3-BA7B-BF62852BE4D3"
"69968950","Yayasan Pendidikan Advent Papua","AJ4275","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=10A5F445-8A41-49E6-944E-9E82B2FE25F9"
"69968954","Yayasan Pendidikan dan Pondok Pesantren Subulul Huda","AB1515","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=E214F353-6B6C-4C00-B988-8AF5C5375CC7"
"69968986","YAYASAN PENDIDIKAN NUSA CENDANA ","AJ4094","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=D7917186-2A22-4E87-BDD2-2E0CC6E6352F"
"69969005","Yayasan AL KHAIRIYAH CITANGKIL","AD0204","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=ED8F81D8-341D-4E87-9EE4-36AD24D39691"
"69969006","Yayasan Adz-Dzikra Indonesia","AG1829","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=61AB4362-AF2B-47EF-A655-FF9E85DA615F"
"69969008","Yayasan ISRA INDONESIA","AI7119","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=4458D41C-1284-41CA-BF06-8FE9E92EA5AB"
"69969029","","-",""
"69969036","Yayasan PON PES Salafiyah Syafiiyah Darul Falah","AB3828","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=2695ECB7-7A61-4DE0-80DA-3FC6FB42A052"
"69969094","Yayasan Pendidikan dan Sosial Helvetia","AL9643","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=38A02826-6601-11E3-8A34-A3F2B52D28AC"
"69969111","YAYASAN CAHAYA INSAN PRIMA NUSANTARA","AW8678","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=642A24C6-EF88-4788-9D7C-F1A12DB168EE"
"69969153","Yayasan AL-AMIN CURUP","AO4537","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=FBA6E3EE-583C-11E5-A1C6-33FF5840CCB7"
"69969187","YAYASAN PON-PES MINHAJUL MUTTAQIN OKU TIMUR","AY4391","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=9CAE7869-E352-4CE7-AB72-1537E9161023"
"69969192","YAYASAN BUNYAN AULADIA CEMERLANG","AO5271","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=38A8476B-C287-4B43-8177-A5B4191A2822"
"69969221","","",""
"69969239","Yayasan PONDOK PESANTREN MIFTAHUL LUM","AB3919","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=2AEFCADD-4CE0-41FF-A4F6-8E13371AB2EC"
