NYPY,NPSN,Nama,Jenjang,Kecamatan,Kabupaten,Provinsi,NPYP
AG6434,69802474,TK BANI SALEH 2,TK,Kec. Rawalumbu,Kota Bekasi,Prov. Jawa Barat,
AG6434,20231647,SMP BANI SALEH 2,SMP,Kec. Rawalumbu,Kota Bekasi,Prov. Jawa Barat,
AG6434,20231563,SD BANI SALEH 2,SD,Kec. Rawalumbu,Kota Bekasi,Prov. Jawa Barat,
AA1786,69864653,SMK AL-FADHIILAH,SMK,Kec. Cisolok,Kab. Sukabumi,Prov. Jawa Barat,
AN8006,20200596,SMKS WISATA SATRIA 1,SMK,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,
AN8006,20232497,SMKS WISATA SATRIA 2,SMK,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,
AH0886,60719672,MIS AN-NUR,MI,Kec. Omben,Kab. Sampang,Prov. Jawa Timur,
AH0886,70042432,TK AN-NUR OMBEN,TK,Kec. Omben,Kab. Sampang,Prov. Jawa Timur,
AH0886,20567074,SMKS AN NUR OMBEN,SMK,Kec. Omben,Kab. Sampang,Prov. Jawa Timur,
AH0886,20528604,SMPS ISLAM AN NUR OMBEN,SMP,Kec. Omben,Kab. Sampang,Prov. Jawa Timur,
AJ6771,69830092,SMK AGRAPURA PARAHITA,SMK,Kec. Naringgul,Kab. Cianjur,Prov. Jawa Barat,
AM4001,40308584,SMKS YAPTA TAKALAR,SMK,Kec. Pattallassang,Kab. Takalar,Prov. Sulawesi Selatan,
AI3058,20340817,SMKS DARUNNAJAH BANJARMANGU,SMK,Kec. Banjarmangu,Kab. Banjarnegara,Prov. Jawa Tengah,
AI3058,20338714,SMP ISLAM DARUNAJAH,SMP,Kec. Banjarmangu,Kab. Banjarnegara,Prov. Jawa Tengah,
AO4836,20605130,SMKS INSAN MULYA KIBIN,SMK,Kec. Kibin,Kab. Serang,Prov. Banten,
AA0103,30104393,SMP SWASTA MAKEDONIA,SMP,Kec. Ngabang,Kab. Landak,Prov. Kalimantan Barat,
AA0103,69901498,PAUD KRISTEN MAKEDONIA,KB,Kec. Ngabang,Kab. Landak,Prov. Kalimantan Barat,
AA0103,30104455,SMAS MAKEDONIA NGABANG,SMA,Kec. Ngabang,Kab. Landak,Prov. Kalimantan Barat,
AA0103,30107341,SD SWASTA MAKEDONIA,SD,Kec. Ngabang,Kab. Landak,Prov. Kalimantan Barat,
AA0103,69965254,KB KRISTEN MAKEDONIA,KB,Kec. Tayan Hulu,Kab. Sanggau,Prov. Kalimantan Barat,
AA0103,69935721,PAUD KRISTEN MAKEDONIA,KB,Kec. Jelimpo,Kab. Landak,Prov. Kalimantan Barat,
AD5214,20214982,SMKS BINA BANGSA SEDONG,SMK,Kec. Sedong,Kab. Cirebon,Prov. Jawa Barat,
AH6982,40312652,SMAS TRI BAKTI KARSA,SMA,Kec. Rappocini,Kota Makassar,Prov. Sulawesi Selatan,
AC1153,69787061,SMK IT BAITUN NUR PUNGGUR,SMK,Kec. Punggur,Kab. Lampung Tengah,Prov. Lampung,
AC1153,10815096,SD IT BAITUN NUR TANGGULANGIN,SD,Kec. Punggur,Kab. Lampung Tengah,Prov. Lampung,
AC1153,70041070,TK BAITUN NUR TANGGULANGIN,TK,Kec. Punggur,Kab. Lampung Tengah,Prov. Lampung,
AC1153,10815097,SMP IT BAITUN NUR PUNGGUR,SMP,Kec. Punggur,Kab. Lampung Tengah,Prov. Lampung,
AW8757,69954358,SMKS INSAN MADANI PALASARI,SMK,Kec. Legok,Kab. Tangerang,Prov. Banten,
AJ7367,20254622,SMKS GALUH RAHAYU SINDANGKASIH,SMK,Kec. Sindangkasih,Kab. Ciamis,Prov. Jawa Barat,
AN7979,20268437,SMAS PURWA BHAKTI,SMA,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,
AW9070,20503378,SMK TRISAKTI KUDU,SMK,Kec. Kudu,Kab. Jombang,Prov. Jawa Timur,
AO5338,20106827,SMP Kesatuan,SMP,Kec. Cengkareng,Kota Jakarta Barat,Prov. D.K.I. Jakarta,
AO5338,20101656,SMKS KESATUAN,SMK,Kec. Cengkareng,Kota Jakarta Barat,Prov. D.K.I. Jakarta,
AD1577,69946420,SMK NAHDLATUL ULAMA 01 JOGOROTO,SMK,Kec. Jogoroto,Kab. Jombang,Prov. Jawa Timur,
AE8636,69786453,SMKS YAPDI,SMK,Kec. Bandar Pulau,Kab. Asahan,Prov. Sumatera Utara,
AC9505,69912793,KB PEDULI ANAK BANGSA,KB,Kec. Pagelaran,Kab. Pandeglang,Prov. Banten,
AC9505,70010002,SD 2 MALNU PUSAT MENES,SD,Kec. Menes,Kab. Pandeglang,Prov. Banten,
AC9505,69959864,SD Malnu Pusat Menes,SD,Kec. Menes,Kab. Pandeglang,Prov. Banten,
AC9505,20607498,SMAS MALNU PUSAT MENES,SMA,Kec. Menes,Kab. Pandeglang,Prov. Banten,
AC9505,69881043,SMPS MALNU PUSAT MENES,SMP,Kec. Menes,Kab. Pandeglang,Prov. Banten,
AC9505,60726779,SMKS MALNU PUSAT MENES,SMK,Kec. Menes,Kab. Pandeglang,Prov. Banten,
AC9505,70007543,TK MALNU PUSAT MENES,TK,Kec. Menes,Kab. Pandeglang,Prov. Banten,
AC9505,69988125,KB MALNU PUSAT MENES,KB,Kec. Menes,Kab. Pandeglang,Prov. Banten,
AJ8413,69772948,SMKS WYATA MANDALA 3 CIPATAT,SMK,Kec. Cipatat,Kab. Bandung Barat,Prov. Jawa Barat,
AJ8413,20228562,SMKS WYATA MANDALA 2,SMK,Kec. Cipatat,Kab. Bandung Barat,Prov. Jawa Barat,
AE9528,69895929,SMA SWASTA IMELDA,SMA,Kec. Medan Timur,Kota Medan,Prov. Sumatera Utara,
AC8356,50305398,SMA KATOLIK ST. PETRUS,SMA,Kec. Ende Timur,Kab. Ende,Prov. Nusa Tenggara Timur,
AC8356,69990999,SM Agama Katolik Santa Teresa Mukureku,SMAg.K,Kec. Lepembusu Kelisoke,Kab. Ende,Prov. Nusa Tenggara Timur,
AC8356,70010483,SMK RESTORASI ST. FRANSISKUS ASISI WONDA,SMK,Kec. Ndori,Kab. Ende,Prov. Nusa Tenggara Timur,
AC8356,69991011,SM Agama Katolik Santo Yosef Freinademetz Mukusaki,SMAg.K,Kec. Wewaria,Kab. Ende,Prov. Nusa Tenggara Timur,
AD4291,20270832,SMK KESEHATAN PRIMA HUSADA,SMK,Kec. Pameungpeuk,Kab. Garut,Prov. Jawa Barat,
AI9547,69762784,SMPS IT AL-FATH,SMP,Kec. Mempura,Kab. Siak,Prov. Riau,
AI9547,69961502,SMA ISLAM TERPADU AL-FATH,SMA,Kec. Mempura,Kab. Siak,Prov. Riau,
AO5243,20101601,SMKS AL MAFATIH JAKARTA,SMK,Kec. Palmerah,Kota Jakarta Barat,Prov. D.K.I. Jakarta,
AJ8335,20265541,SMKS PLUS AL GHIPARI,SMK,Kec. Cibiru,Kota Bandung,Prov. Jawa Barat,
AJ8335,20219776,SMAS PLUS AL GHIFARI BANDUNG,SMA,Kec. Arcamanik,Kota Bandung,Prov. Jawa Barat,
AJ8335,20219824,SD PLUS AL GHIFARI,SD,Kec. Arcamanik,Kota Bandung,Prov. Jawa Barat,
AJ8335,69738669,RA/BA/TA AL-GHIFARI,RA,Kec. Arcamanik,Kota Bandung,Prov. Jawa Barat,
AJ8335,20219490,SMP PLUS AL GHIFARI,SMP,Kec. Arcamanik,Kota Bandung,Prov. Jawa Barat,
AA1705,60724699,SMKS YBPI,SMK,Kec. Cidadap,Kab. Sukabumi,Prov. Jawa Barat,
AL7975,20553239,SMKS DARMA SISWA KRAKSAAN,SMK,Kec. Kraksaan,Kab. Probolinggo,Prov. Jawa Timur,
AB2585,20517769,SMKS NU SUNAN GIRI KEPANJEN,SMK,Kec. Kepanjen,Kab. Malang,Prov. Jawa Timur,
AB2585,20517386,SMP NU SUNAN GIRI KEPANJEN,SMP,Kec. Kepanjen,Kab. Malang,Prov. Jawa Timur,
AD6445,69947174,SMK DEWANTARA 2,SMK,Kec. Cikarang Pusat,Kab. Bekasi,Prov. Jawa Barat,
AD6445,20238042,SMKS DEWANTARA,SMK,Kec. Karang Bahagia,Kab. Bekasi,Prov. Jawa Barat,
AD6445,20237935,SMPS CENDIKIA DEWANTARA,SMP,Kec. Karang Bahagia,Kab. Bekasi,Prov. Jawa Barat,
AD6445,69753998,SMKS DEWANTARA CIKARANG UTARA,SMK,Kec. Cikarang Utara,Kab. Bekasi,Prov. Jawa Barat,
AD6445,70009068,SDIT INSAN KAMIL 2,SD,Kec. Cikarang Utara,Kab. Bekasi,Prov. Jawa Barat,
AD6445,69826052,TKIT INSAN KAMIL,TK,Kec. Cikarang Utara,Kab. Bekasi,Prov. Jawa Barat,
AD6445,20251937,SDS IT INSAN KAMIL,SD,Kec. Cikarang Utara,Kab. Bekasi,Prov. Jawa Barat,
AD6445,69888689,SMPS IT INSAN KAMIL,SMP,Kec. Cikarang Utara,Kab. Bekasi,Prov. Jawa Barat,
AC9252,60202797,SMKS EKLESIA AKEDIRI,SMK,Kec. Jailolo,Kab. Halmahera Barat,Prov. Maluku Utara,
AB3481,69924583,SMK Al Hasyimy Ibrahimy,SMK,Kec. Asembagus,Kab. Situbondo,Prov. Jawa Timur,
AB3481,20584641,MA MIFTAHUL ULUM,MA,Kec. Asembagus,Kab. Situbondo,Prov. Jawa Timur,
AB3481,60716185,MI MIFTAHUL ULUM,MI,Kec. Asembagus,Kab. Situbondo,Prov. Jawa Timur,
AB3481,69745572,RA MIFTAHUL ULUM,RA,Kec. Asembagus,Kab. Situbondo,Prov. Jawa Timur,
AH4381,10603679,SMK UTAMA BAKTI PALEMBANG,SMK,Kec. Sukarami,Kota Palembang,Prov. Sumatera Selatan,
AH4381,10644859,SMP UTAMA BAKTI PALEMBANG,SMP,Kec. Sukarami,Kota Palembang,Prov. Sumatera Selatan,
AL7627,69925417,PAUD AL BADAR,TPA,Kec. Tulungagung,Kab. Tulungagung,Prov. Jawa Timur,
AL7627,69838594,TK AL BADAR,TK,Kec. Tulungagung,Kab. Tulungagung,Prov. Jawa Timur,
AL7627,20537241,SDI AL BADAR,SD,Kec. Kedungwaru,Kab. Tulungagung,Prov. Jawa Timur,
AL7627,20571032,SMKS AL BADAR,SMK,Kec. Kedungwaru,Kab. Tulungagung,Prov. Jawa Timur,
AL7627,20572022,SMP ISLAM AL BADAR,SMP,Kec. Kedungwaru,Kab. Tulungagung,Prov. Jawa Timur,
AA4729,69843184,SMK GENTRA PASUNDAN KUNINGAN,SMK,Kec. Sindangagung,Kab. Kuningan,Prov. Jawa Barat,
AM6484,20613804,SMAS AL KHAIRIYAH KELAPIAN,SMA,Kec. Pontang,Kab. Serang,Prov. Banten,
AM8887,20227867,SMAS MUSLIMIN SINDANGKERTA,SMA,Kec. Sindangkerta,Kab. Bandung Barat,Prov. Jawa Barat,
AM8887,60709612,MIS MUSLIMIN SINDANGKERTA,MI,Kec. Sindangkerta,Kab. Bandung Barat,Prov. Jawa Barat,
AM8887,20227700,SMP MUSLIMIN SINDANGKERTA,SMP,Kec. Sindangkerta,Kab. Bandung Barat,Prov. Jawa Barat,
AI6837,70037601,KB AL-AFLAH,KB,Kec. Kedungdung,Kab. Sampang,Prov. Jawa Timur,
AI6837,60719539,MIS AL- AFLAH IRSYADUL WARO,MI,Kec. Kedungdung,Kab. Sampang,Prov. Jawa Timur,
AI6837,69822832,SMAS AL - AFLAH,SMA,Kec. Kedungdung,Kab. Sampang,Prov. Jawa Timur,
AI6837,70037602,TK AL-AFLAH,TK,Kec. Kedungdung,Kab. Sampang,Prov. Jawa Timur,
AI6837,20573612,SMPS AL - AFLAH,SMP,Kec. Kedungdung,Kab. Sampang,Prov. Jawa Timur,
AI6494,20558760,SMKS NAHDLATUTH THALABAH WULUHAN,SMK,Kec. Wuluhan,Kab. Jember,Prov. Jawa Timur,
AI6494,20555397,SMP S NAHDLATUTH THALABAH,SMP,Kec. Wuluhan,Kab. Jember,Prov. Jawa Timur,
AI6494,20554252,SD NU XI NAHDLATUTH THALABAH,SD,Kec. Wuluhan,Kab. Jember,Prov. Jawa Timur,
AO4499,50309591,SMAS ST IGNATIUS FAHILUKA BOLAN,SMA,Kec. Malaka Tengah,Kab. Malaka,Prov. Nusa Tenggara Timur,
AL0434,20600593,SMKS DWI PUTRA BANGSA CIMANGGU,SMK,Kec. Cimanggu,Kab. Pandeglang,Prov. Banten,
AL0434,69992562,SMK Miftahul Huda Cibitung,SMK,Kec. Cibitung,Kab. Pandeglang,Prov. Banten,
AL0434,20616169,SMKS PELITA,SMK,Kec. Cibitung,Kab. Pandeglang,Prov. Banten,
AA3693,69831540,SMK NU REHOBOT KROYA,SMK,Kec. Kroya,Kab. Indramayu,Prov. Jawa Barat,
AB6796,10203518,SMAS KESUMA SUMBUL KARO,SMA,Kec. Tigalingga,Kab. Dairi,Prov. Sumatera Utara,
AB6796,10203487,SMP SW. KESUMA,SMP,Kec. Tigalingga,Kab. Dairi,Prov. Sumatera Utara,
AW9449,20252621,SMKS KESEHATAN HARAPAN BUNDA,SMK,Kec. Cibadak,Kab. Sukabumi,Prov. Jawa Barat,
AI0340,20103760,SMKS MALAKA JAKARTA,SMK,Kec. Duren Sawit,Kota Jakarta Timur,Prov. D.K.I. Jakarta,
AI6944,69815301,SMP ISLAM AL-MARZUQI,SMP,Kec. Rubaru,Kab. Sumenep,Prov. Jawa Timur,
AI6944,69934777,SMK AL-MARZUQI,SMK,Kec. Rubaru,Kab. Sumenep,Prov. Jawa Timur,
AL7417,69947931,SMA ISLAM PLUS HIDAYATUT THULLAB,SMA,Kec. Semen,Kab. Kediri,Prov. Jawa Timur,
AL7417,69947932,SMP ISLAM PLUS HIDAYATUT THULLAB,SMP,Kec. Semen,Kab. Kediri,Prov. Jawa Timur,
AL7417,69816352,SD PLUS HIDAYATUT THULLAB,SD,Kec. Semen,Kab. Kediri,Prov. Jawa Timur,
AF4364,69981698,SMAIT AL-MUMTAZ,SMA,Kec. Pontianak Kota,Kota Pontianak,Prov. Kalimantan Barat,
AF4364,30107373,SD ISLAM TERPADU AL MUMTAZ,SD,Kec. Pontianak Kota,Kota Pontianak,Prov. Kalimantan Barat,
AF4364,30109877,SMPIT AL MUMTAZ,SMP,Kec. Pontianak Kota,Kota Pontianak,Prov. Kalimantan Barat,
AF4364,30108470,TK ISLAM TERPADU AL MUMTAZ,TK,Kec. Pontianak Kota,Kota Pontianak,Prov. Kalimantan Barat,
AC7086,50105452,SD HARAPAN NUSANTARA,SD,Kec. Denpasar Utara,Kota Denpasar,Prov. Bali,
AC7086,50103070,SMP HARAPAN NUSANTARA,SMP,Kec. Denpasar Utara,Kota Denpasar,Prov. Bali,
AC7086,50105221,TK HARAPAN NUSANTARA,TK,Kec. Denpasar Utara,Kota Denpasar,Prov. Bali,
AC7086,69986868,SMA HARAPAN NUSANTARA DENPASAR,SMA,Kec. Denpasar Utara,Kota Denpasar,Prov. Bali,
AD2049,20102621,SMKS PEMBANGUNAN JAYA YAKAPI,SMK,Kec. Pasar Minggu,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,
AO6047,70014394,TK SUNAN KALIJOGO,TK,Kec. Randuagung,Kab. Lumajang,Prov. Jawa Timur,
AO6047,20558427,SMKS SUNAN KALIJOGO,SMK,Kec. Randuagung,Kab. Lumajang,Prov. Jawa Timur,
AO6047,69755320,MAS SUNAN KALIJOGO,MA,Kec. Randuagung,Kab. Lumajang,Prov. Jawa Timur,
AO6047,69841280,PAUD KB SUNAN KALIJOGO,KB,Kec. Randuagung,Kab. Lumajang,Prov. Jawa Timur,
AO6047,20581396,MTSS PSA SUNAN KALIJOGO,MTs,Kec. Randuagung,Kab. Lumajang,Prov. Jawa Timur,
AI6754,20566546,SMP TAHFIDZ DARUL ULUM,SMP,Kec. Palengaan,Kab. Pamekasan,Prov. Jawa Timur,
AI6754,20549088,SMKS DARUL ULUM BANYUANYAR,SMK,Kec. Palengaan,Kab. Pamekasan,Prov. Jawa Timur,
AI6754,69810257,PAUD DARUL ULUM,SPS,Kec. Palengaan,Kab. Pamekasan,Prov. Jawa Timur,
AI6754,69810298,CONGKOP PAKES,SPS,Kec. Palengaan,Kab. Pamekasan,Prov. Jawa Timur,
AI6754,69774631,SMA AL-ITSBATIYAH DARUL ULUM BANYUANYAR,SMA,Kec. Palengaan,Kab. Pamekasan,Prov. Jawa Timur,
AI6754,20571319,SMAS TAHFID DARUL ULUM,SMA,Kec. Palengaan,Kab. Pamekasan,Prov. Jawa Timur,
AC8344,50305394,SMK YOS SUDARSO,SMK,Kec. Ende Tengah,Kab. Ende,Prov. Nusa Tenggara Timur,
AE7148,20533798,SMKS PUTRA INDONESIA,SMK,Kec. Blimbing,Kota Malang,Prov. Jawa Timur,
AG7678,69830619,SMK WALI SONGO,SMK,Kec. Ngawen,Kab. Blora,Prov. Jawa Tengah,
AG7678,20360473,SMP WALISONGO,SMP,Kec. Ngawen,Kab. Blora,Prov. Jawa Tengah,
AD7248,20221620,SMP ISLAM AL-AZHAR 7,SMP,Kec. Warudoyong,Kota Sukabumi,Prov. Jawa Barat,
AD7248,20265630,TK ISLAM AL-AZHAR 7,TK,Kec. Warudoyong,Kota Sukabumi,Prov. Jawa Barat,
AD7248,20221463,SD AL AZHAR 7,SD,Kec. Cikole,Kota Sukabumi,Prov. Jawa Barat,
AD7248,69983844,SMA ISLAM AL AZHAR 21 SUKABUMI,SMA,Kec. Cikole,Kota Sukabumi,Prov. Jawa Barat,
AB6323,10214180,SMAS RAKYAT PANCUR BATU,SMA,Kec. Pancur Batu,Kab. Deli Serdang,Prov. Sumatera Utara,
AB6323,69830198,SMK SWASTA RAKYAT PANCUR BATU,SMK,Kec. Pancur Batu,Kab. Deli Serdang,Prov. Sumatera Utara,
AB6323,10213991,SMP SWASTA RAKYAT,SMP,Kec. Pancur Batu,Kab. Deli Serdang,Prov. Sumatera Utara,
AM4360,40314329,SMKS KESEHATAN PLUS PRIMA MANDIRI SEJAHTERA,SMK,Kec. Tamalate,Kota Makassar,Prov. Sulawesi Selatan,
AI6719,20579415,SD ISLAM AL HASANI,SD,Kec. Palengaan,Kab. Pamekasan,Prov. Jawa Timur,
AI6719,69950728,PAUD AL - HASANI,KB,Kec. Palengaan,Kab. Pamekasan,Prov. Jawa Timur,
AI6719,69888791,SMA Nurul Ulum Al Hasani,SMA,Kec. Palengaan,Kab. Pamekasan,Prov. Jawa Timur,
AI6719,60725398,SMP AL HASANI,SMP,Kec. Palengaan,Kab. Pamekasan,Prov. Jawa Timur,
AB1004,20582322,MTSS H.AGUSSALIM,MTs,Kec. Gudo,Kab. Jombang,Prov. Jawa Timur,
AB1004,69746797,RA MUSLIMAT,RA,Kec. Gudo,Kab. Jombang,Prov. Jawa Timur,
AB1004,60717391,MIS SABILUN NAJAH,MI,Kec. Gudo,Kab. Jombang,Prov. Jawa Timur,
AB1004,20503418,SMA A WAHID HASYIM 4 GUDO,SMA,Kec. Gudo,Kab. Jombang,Prov. Jawa Timur,
AF3445,69763268,SMKS BMW REJOMULYO,SMK,Kec. Pasir Sakti,Kab. Lampung Timur,Prov. Lampung,
AC7379,60721676,MIS NURUL YAQIN NW,MI,Kec. Batukliang,Kab. Lombok Tengah,Prov. Nusa Tenggara Barat,
AC7379,50222370,SMP ISLAM NURUL YAQIN TUNDUNG,SMP,Kec. Batukliang,Kab. Lombok Tengah,Prov. Nusa Tenggara Barat,
AC7379,69854691,RA Nurul Yaqin NW tundung,RA,Kec. Batukliang,Kab. Lombok Tengah,Prov. Nusa Tenggara Barat,
AC7379,69884124,SMA ISLAM NURUL YAQIN NW TUNDUNG,SMA,Kec. Batukliang,Kab. Lombok Tengah,Prov. Nusa Tenggara Barat,
AM3331,30402084,SMKS PELITA GAMA PENAJAM,SMK,Kec. Penajam,Kab. Penajam Paser Utara,Prov. Kalimantan Timur,
AB7796,69853305,Bunga Bangsa,MTs,Kec. Medan Sunggal,Kota Medan,Prov. Sumatera Utara,
AB7796,10259849,SMAS BUNGA BANGSA,SMA,Kec. Medan Barat,Kota Medan,Prov. Sumatera Utara,
AW8436,20361876,SMKS AL MUSYAFFA BOJONG,SMK,Kec. Bojong,Kab. Tegal,Prov. Jawa Tengah,
AW8436,60728469,SMP ISLAM AL MUSYAFFA BOJONG,SMP,Kec. Bojong,Kab. Tegal,Prov. Jawa Tengah,
AB4076,69930522,SMK PLUS BUSTANUL ULUM,SMK,Kec. Batu Marmar,Kab. Pamekasan,Prov. Jawa Timur,
AB4076,69791720,KB AL MA RUF,KB,Kec. Batu Marmar,Kab. Pamekasan,Prov. Jawa Timur,
AN4270,10803036,SMKS NASIONAL KOTABUMI,SMK,Kec. Kotabumi Selatan,Kab. Lampung Utara,Prov. Lampung,
AH4571,69758489,SMKS DHARMA UTAMA,SMK,Kec. Sidomulyo,Kab. Lampung Selatan,Prov. Lampung,
AA3115,69897019,SMA SABILUL HUDA,SMA,Kec. Mangunreja,Kab. Tasikmalaya,Prov. Jawa Barat,
AI0232,20107363,SMKS YASPEN,SMK,Kec. Setia Budi,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,
AA2597,69900119,SMA PLUS AL-MUQORROBIN CISOMPET,SMA,Kec. Cisompet,Kab. Garut,Prov. Jawa Barat,
AB2449,69851867,SMK WAHID HASYIM TRENGGALEK,SMK,Kec. Trenggalek,Kab. Trenggalek,Prov. Jawa Timur,
AC2535,30105078,SMAS AL - ISLAH BAITUL MAL,SMA,Kec. Pontianak Barat,Kota Pontianak,Prov. Kalimantan Barat,
AF8134,60102708,SMAS HUAMUAL BARAT TALAGA,SMA,Kec. Huamual,Kab. Seram Bagian Barat,Prov. Maluku,
AG1002,69882351,SMK VICTORY HALMAHERA,SMK,Kec. Tobelo Selatan,Kab. halmahera Utara,Prov. Maluku Utara,
AJ2714,40314169,SMKS SMART KESEHATAN RANTEPAO TORAJA UTARA,SMK,Kec. Rantepao,Kab. Toraja Utara,Prov. Sulawesi Selatan,
AM9744,20306060,SMKS PANCASILA 1 KUTOARJO,SMK,Kec. Kutoarjo,Kab. Purworejo,Prov. Jawa Tengah,
AM9744,20306184,SMKS PANCASILA 2 KUTOARJO,SMK,Kec. Kutoarjo,Kab. Purworejo,Prov. Jawa Tengah,
AM9744,20306207,SMAS PANCASILA PURWOREJO,SMA,Kec. Purworejo,Kab. Purworejo,Prov. Jawa Tengah,
AM9744,69888413,SMK KESEHATAN PURWOREJO,SMK,Kec. Purworejo,Kab. Purworejo,Prov. Jawa Tengah,
AL3791,69861093,SMK IT AL-HIDAYAH,SMK,Kec. Gununghalu,Kab. Bandung Barat,Prov. Jawa Barat,
AA8634,20344553,SMK BHUMI PHALA PARAKAN,SMK,Kec. Parakan,Kab. Temanggung,Prov. Jawa Tengah,
AW7855,69956384,SMK TARUMA NEGARA BOGOR,SMK,Kec. Cijeruk,Kab. Bogor,Prov. Jawa Barat,
AW9103,20577836,SMKS NAHYADA GLOBAL,SMK,Kec. Singosari,Kab. Malang,Prov. Jawa Timur,
AN7245,69903032,SMKS HANJUANG,SMK,Kec. Mauk,Kab. Tangerang,Prov. Banten,
AO5326,69987670,SMK TRISAKTI JAYA,SMK,Kec. Tanjung Karang Pusat,Kota Bandar Lampung,Prov. Lampung,
AW8193,20209196,SMKS YPPT GARUT,SMK,Kec. Tarogong Kidul,Kab. Garut,Prov. Jawa Barat,
AK2922,69894299,SMK SIRRUL CHOLIL,SMK,Kec. Geger,Kab. Bangkalan,Prov. Jawa Timur,
AK2922,69786992,SMP ROUDLOTUL ULUM,SMP,Kec. Geger,Kab. Bangkalan,Prov. Jawa Timur,
AJ4728,69947276,SMKS DAARUL FALAHIYYAH,SMK,Kec. Cisoka,Kab. Tangerang,Prov. Banten,
AL9658,10214153,SMAS PELITA BULU CINA,SMA,Kec. Hamparan Perak,Kab. Deli Serdang,Prov. Sumatera Utara,
AH9629,69774918,SMKS TRANS PRIMA TOMMO,SMK,Kec. Tommo,Kab. Mamuju,Prov. Sulawesi Barat,
AI4656,20400386,SMK NASIONAL BANTUL,SMK,Kec. Bantul,Kab. Bantul,Prov. D.I. Yogyakarta,
AK6684,69949194,SMA Islam Al Fattah,SMA,Kec. Rebang Tangkas,Kab. Way Kanan,Prov. Lampung,
AH2459,10209284,SMKS TELADAN SEI RAMPAH,SMK,Kec. Sei Rampah,Kab. Serdang Bedagai,Prov. Sumatera Utara,
AN7869,69952802,SD KRISTEN KASIH KEMULIAAN,SD,Kec. Kali Deres,Kota Jakarta Barat,Prov. D.K.I. Jakarta,
AN7869,69829192,SMP KRISTEN KASIH KEMULIAAN,SMP,Kec. Kali Deres,Kota Jakarta Barat,Prov. D.K.I. Jakarta,
AN7869,69959452,TK KRISTEN KASIH KEMULIAAN,TK,Kec. Kali Deres,Kota Jakarta Barat,Prov. D.K.I. Jakarta,
AN7869,69829193,SMA KRISTEN KASIH KEMULIAAN,SMA,Kec. Kali Deres,Kota Jakarta Barat,Prov. D.K.I. Jakarta,
AL4026,20220331,SMAS PUI,SMA,Kec. Kota Bogor Selatan,Kota Bogor,Prov. Jawa Barat,
AL4026,20220424,SMP PUI,SMP,Kec. Kota Bogor Selatan,Kota Bogor,Prov. Jawa Barat,
AL4026,20238537,SMKS PUI KOTA BOGOR,SMK,Kec. Kota Bogor Selatan,Kota Bogor,Prov. Jawa Barat,
AA3071,20268061,SMKS ISLAM CIPASUNG,SMK,Kec. Singaparna,Kab. Tasikmalaya,Prov. Jawa Barat,
AA3071,20210745,SMAS ISLAM CIPASUNG,SMA,Kec. Singaparna,Kab. Tasikmalaya,Prov. Jawa Barat,
AA3071,20210738,SMP ISLAM CIPASUNG,SMP,Kec. Singaparna,Kab. Tasikmalaya,Prov. Jawa Barat,
AA3071,212004,"Institut Agama Islam Cipasung (IAIC) Cipasung, Singaparna, Tasikmalaya",Institut,Kec. Cipatujah,Kab. Tasikmalaya,Prov. Jawa Barat,
AF4089,30107674,SMAS KRISTEN SETIA PUTUSSIBAU,SMA,Kec. Putussibau Utara,Kab. Kapuas Hulu,Prov. Kalimantan Barat,
AA0574,20101354,SMAS FAJRUL ISLAM,SMA,Kec. Kali Deres,Kota Jakarta Barat,Prov. D.K.I. Jakarta,
AA0574,20105658,SD IT FAJRUL ISLAM,SD,Kec. Kali Deres,Kota Jakarta Barat,Prov. D.K.I. Jakarta,
AA9752,20329863,SMKS BAHARI TEGAL,SMK,Kec. Tegal Timur,Kota Tegal,Prov. Jawa Tengah,
AL2003,69880403,SMK NAHDLATUL ULAMA,SMK,Kec. Cijeruk,Kab. Bogor,Prov. Jawa Barat,
AJ7277,69935709,SMK AL-AMIN,SMK,Kec. Sukaratu,Kab. Tasikmalaya,Prov. Jawa Barat,
AD8859,20337795,SMAS IT AL HIKMAH KARANGGEDE,SMA,Kec. Karanggede,Kab. Boyolali,Prov. Jawa Tengah,
AD8859,69856261,SD ISLAM TERPADU MUTIARA,SD,Kec. Karanggede,Kab. Boyolali,Prov. Jawa Tengah,
AI8472,10209300,SMKS SATRIA DARMA 1,SMK,Kec. Perbaungan,Kab. Serdang Bedagai,Prov. Sumatera Utara,
AG0274,50305347,SMAS KRISTEN ITA ESA,SMA,Kec. Rote Barat Laut,Kab. Rote-Ndao,Prov. Nusa Tenggara Timur,
AD6838,20219289,SMKS BINA WARGA BANDUNG,SMK,Kec. Lengkong,Kota Bandung,Prov. Jawa Barat,
AE4607,69841143,SMA NU AL FUDLOLI,SMA,Kec. Gondanglegi,Kab. Malang,Prov. Jawa Timur,
AE4607,69787568,SMPS NU AL-FUDLOLI GONDANGLEGI,SMP,Kec. Gondanglegi,Kab. Malang,Prov. Jawa Timur,
